,Itemset,Itemset Support,Rule Antecedent,Rule Confidence,Rule Consequent,Rule Lift,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
717,"frozenset({'Trevor Weston', 'MUS', 'MUS 111', '0'})",0.00541871921182266,"frozenset({'Trevor Weston', 'MUS', '0'})",0.6285714285714286,frozenset({'MUS 111'}),35.943661971830984,,,,,,,,,,,,,,,,,,,
718,"frozenset({'16', '18', '2', 'EAP', 'COM PRES', '0'})",0.008405438813349814,"frozenset({'16', '18', '2', 'EAP', '0'})",0.85,frozenset({'COM PRES'}),56.36475409836065,,,,,,,,,,,,,,,,,,,
719,"frozenset({'16', 'Principles of Chemistry I Lab', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', 'HSC S211'})",0.007650542941757157,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', '16', 'Principles of Chemistry I Lab'})",0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
720,"frozenset({'BC 18', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '12', 'WRTG'})",0.007860476541390321,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '12', 'WRTG'})",0.42666666666666664,frozenset({'BC 18'}),24.464225352112674,,,,,,,,,,,,,,,,,,,
721,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', 'EAP', 'COM PRES'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', 'EAP'})",0.47619047619047616,frozenset({'COM PRES'}),31.576893052302886,,,,,,,,,,,,,,,,,,,
722,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', '18', 'COM PRES'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', '18'})",0.5,frozenset({'COM PRES'}),33.15573770491803,,,,,,,,,,,,,,,,,,,
723,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', '16', 'COM PRES'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', '16'})",0.36363636363636365,frozenset({'COM PRES'}),24.11326378539493,,,,,,,,,,,,,,,,,,,
724,"frozenset({'ARTS 206', 'Drawing I', 'ART', '16'})",0.005401424011784925,"frozenset({'Drawing I', 'ART', '16'})",1.0,frozenset({'ARTS 206'}),110.08108108108108,,,,,,,,,,,,,,,,,,,
725,"frozenset({'HSC S129', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'Paris Scarano', 'Lab for Diversity of Life'})",0.004449938195302843,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'Paris Scarano', 'Lab for Diversity of Life'})",1.0,frozenset({'HSC S129'}),96.30952380952381,,,,,,,,,,,,,,,,,,,
726,"frozenset({'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'PHYS', 'General Physics Laboratory I', 'HSC S208'})",0.005911330049261084,"frozenset({'PHYS', 'General Physics Laboratory I', 'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S208'}),109.72972972972974,,,,,,,,,,,,,,,,,,,
727,"frozenset({'Jennifer Ostrega', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'EAP', 'COM PRES'})",0.007169344870210136,"frozenset({'Jennifer Ostrega', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'EAP'})",0.763157894736842,frozenset({'COM PRES'}),50.60612597066436,,,,,,,,,,,,,,,,,,,
728,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', 'EAP', 'COM PRES'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', 'EAP'})",0.7142857142857143,frozenset({'COM PRES'}),47.36533957845433,,,,,,,,,,,,,,,,,,,
729,"frozenset({'TIL 204', 'Mohamad Nikoui-Tehrani'})",0.004449938195302843,frozenset({'Mohamad Nikoui-Tehrani'}),0.72,frozenset({'TIL 204'}),76.64210526315789,,,,,,,,,,,,,,,,,,,
730,"frozenset({'Kimani Fowlin', '0', 'SIMN DNCE'})",0.0044389642416769425,"frozenset({'Kimani Fowlin', '0'})",0.5294117647058825,frozenset({'SIMN DNCE'}),51.113445378151276,,,,,,,,,,,,,,,,,,,
731,"frozenset({'TIL 204', '0', 'Mohamad Nikoui-Tehrani'})",0.004449938195302843,"frozenset({'0', 'Mohamad Nikoui-Tehrani'})",0.72,frozenset({'TIL 204'}),76.64210526315789,,,,,,,,,,,,,,,,,,,
732,"frozenset({'TIL 204', '16', '7'})",0.004449938195302843,"frozenset({'16', '7'})",0.39999999999999997,frozenset({'TIL 204'}),42.57894736842105,,,,,,,,,,,,,,,,,,,
733,"frozenset({'16', '18', '2', 'EAP', 'Jennifer Ostrega', 'COM PRES', '0'})",0.005438813349814586,"frozenset({'16', '18', '2', 'EAP', 'Jennifer Ostrega', '0'})",0.8461538461538461,frozenset({'COM PRES'}),56.10970996216898,,,,,,,,,,,,,,,,,,,
734,"frozenset({'Emily Hill', 'CSCI', 'BC 21', '0'})",0.004666011787819254,"frozenset({'Emily Hill', 'CSCI', '0'})",0.7307692307692308,frozenset({'BC 21'}),40.762908324552164,,,,,,,,,,,,,,,,,,,
735,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S133', '0', 'Joanna Miller'})",0.005649717514124294,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
736,"frozenset({'BIOL', 'Paris Scarano', 'Lab for Ecology and Evolution', 'HSC S129'})",0.005911330049261084,"frozenset({'BIOL', 'Lab for Ecology and Evolution', 'Paris Scarano'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
737,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', '18', 'COM PRES'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', '18'})",0.41666666666666663,frozenset({'COM PRES'}),27.629781420765024,,,,,,,,,,,,,,,,,,,
738,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18', 'EAP', 'COM PRES'})",0.009147095179233622,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18', 'EAP'})",0.7872340425531914,frozenset({'COM PRES'}),52.20265085455179,,,,,,,,,,,,,,,,,,,
739,"frozenset({'Jennifer Ostrega', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18', 'COM PRES'})",0.007169344870210136,"frozenset({'Jennifer Ostrega', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18'})",0.8787878787878789,frozenset({'COM PRES'}),58.273720814704426,,,,,,,,,,,,,,,,,,,
740,"frozenset({'BIOL', 'Paris Scarano', '20', 'HSC S129'})",0.00935960591133005,"frozenset({'BIOL', '20', 'Paris Scarano'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
741,"frozenset({'Organic Chemistry Lab', 'CHEM', 'HSC S226', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.00541871921182266,"frozenset({'Organic Chemistry Lab', 'CHEM', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S226'}),112.77777777777777,,,,,,,,,,,,,,,,,,,
742,"frozenset({'HSC S3A', '24', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'PSYC'})",0.004667157946450504,"frozenset({'24', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'PSYC'})",0.9047619047619049,frozenset({'HSC S3A'}),40.92539682539683,,,,,,,,,,,,,,,,,,,
743,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'MUS', 'MUS 101', '40'})",0.00541871921182266,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'MUS', '40'})",1.0,frozenset({'MUS 101'}),106.84210526315789,,,,,,,,,,,,,,,,,,,
744,"frozenset({'Drawing I', 'ARTS 206', 'ART', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.005438813349814586,"frozenset({'Drawing I', 'ART', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'ARTS 206'}),112.36111111111111,,,,,,,,,,,,,,,,,,,
745,"frozenset({'BIOL', 'Paris Scarano', 'HSC S129', 'Lab for Diversity of Life'})",0.005438813349814586,"frozenset({'BIOL', 'Paris Scarano', 'Lab for Diversity of Life'})",1.0,frozenset({'HSC S129'}),96.30952380952381,,,,,,,,,,,,,,,,,,,
746,"frozenset({'16', 'Principles of Chemistry I Lab', 'CHEM', 'HSC S211', '0'})",0.007897334649555774,"frozenset({'Principles of Chemistry I Lab', 'CHEM', '16', '0'})",0.9411764705882353,frozenset({'HSC S211'}),71.95560488346281,,,,,,,,,,,,,,,,,,,
747,"frozenset({'BIOL', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S129', 'Lab for Diversity of Life'})",0.004449938195302843,"frozenset({'BIOL', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'Lab for Diversity of Life'})",1.0,frozenset({'HSC S129'}),96.30952380952381,,,,,,,,,,,,,,,,,,,
748,"frozenset({'BIOL', 'Paris Scarano', 'HSC S129', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.004449938195302843,"frozenset({'BIOL', 'Paris Scarano', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S129'}),96.30952380952381,,,,,,,,,,,,,,,,,,,
749,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', 'HSC S133', 'Joanna Miller'})",0.0049127978383689515,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
750,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', 'HSC S133', 'Joanna Miller'})",0.0058953574060427415,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
751,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', 'HSC S133', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.0049127978383689515,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
752,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', 'HSC S211', 'Principles of Chemistry I Lab'})",0.007650542941757157,"frozenset({'Principles of Chemistry I Lab', 'CHEM', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
753,"frozenset({'ART', '16', 'ARTS 7', 'William Mutter'})",0.006139489194499017,"frozenset({'ART', '16', 'William Mutter'})",0.8333333333333333,frozenset({'ARTS 7'}),125.67901234567901,,,,,,,,,,,,,,,,,,,
754,"frozenset({'HSC S211', 'CHEM', '16', 'Principles of Chemistry I Lab'})",0.007897334649555774,"frozenset({'Principles of Chemistry I Lab', 'CHEM', '16'})",0.9411764705882353,frozenset({'HSC S211'}),71.95560488346281,,,,,,,,,,,,,,,,,,,
755,"frozenset({'HSC S211', 'CHEM', '16', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.007650542941757157,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', '16'})",0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
756,"frozenset({'HSC S133', 'Joanna Miller', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', '0'})",0.005649717514124294,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', '0', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
757,"frozenset({'18', '2', 'Jennifer Ostrega', 'COM PRES', '0'})",0.005438813349814586,"frozenset({'Jennifer Ostrega', '2', '18', '0'})",0.8461538461538461,frozenset({'COM PRES'}),56.10970996216898,,,,,,,,,,,,,,,,,,,
758,"frozenset({'16', '2', 'Jennifer Ostrega', 'COM PRES', '0'})",0.005438813349814586,"frozenset({'Jennifer Ostrega', '2', '16', '0'})",0.8461538461538461,frozenset({'COM PRES'}),56.10970996216898,,,,,,,,,,,,,,,,,,,
759,"frozenset({'16', '2', 'COM PRES', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', '16', '0'})",0.3773584905660377,frozenset({'COM PRES'}),25.023198267862664,,,,,,,,,,,,,,,,,,,
760,"frozenset({'ART', '16', 'ARTS 7', 'William Mutter', '0'})",0.005157170923379175,"frozenset({'ART', '16', '0', 'William Mutter'})",0.8076923076923077,frozenset({'ARTS 7'}),121.81196581196582,,,,,,,,,,,,,,,,,,,
761,"frozenset({'HSC S133', '16', 'Joanna Miller', 'BIOL', '0'})",0.006415001233654083,"frozenset({'BIOL', '16', '0', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),144.75,,,,,,,,,,,,,,,,,,,
762,"frozenset({'16', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', 'HSC S211', '0'})",0.007650542941757157,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', '16', '0'})",0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
763,"frozenset({'16', 'Principles of Chemistry II Lab', 'CHEM', 'HSC S211', '0'})",0.00519159456118665,"frozenset({'Principles of Chemistry II Lab', 'CHEM', '16', '0'})",1.0,frozenset({'HSC S211'}),76.32075471698113,,,,,,,,,,,,,,,,,,,
764,"frozenset({'16', 'EAP', 'Jennifer Ostrega', 'COM PRES', '0'})",0.005438813349814586,"frozenset({'Jennifer Ostrega', '16', 'EAP', '0'})",0.5365853658536586,frozenset({'COM PRES'}),35.58176729308277,,,,,,,,,,,,,,,,,,,
765,"frozenset({'16', 'EAP', 'COM PRES', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', 'EAP', '0'})",0.47619047619047616,frozenset({'COM PRES'}),31.576893052302886,,,,,,,,,,,,,,,,,,,
766,"frozenset({'16', 'Principles of Chemistry I Lab', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S211', '0'})",0.007650542941757157,"frozenset({'Principles of Chemistry I Lab', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', '0'})",0.9393939393939394,frozenset({'HSC S211'}),71.81932532875929,,,,,,,,,,,,,,,,,,,
767,"frozenset({'18', '2', 'EAP', 'COM PRES', '0'})",0.008405438813349814,"frozenset({'2', '18', 'EAP', '0'})",0.85,frozenset({'COM PRES'}),56.36475409836065,,,,,,,,,,,,,,,,,,,
768,"frozenset({'18', '2', 'COM PRES', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', '18', '0'})",0.41666666666666663,frozenset({'COM PRES'}),27.629781420765024,,,,,,,,,,,,,,,,,,,
769,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology', 'Joanna Miller', 'BIOL', '0'})",0.004667157946450504,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', '0', 'Joanna Miller'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
770,"frozenset({'18', 'EAP', 'Jennifer Ostrega', 'COM PRES', '0'})",0.009641532756489494,"frozenset({'Jennifer Ostrega', '18', 'EAP', '0'})",0.8666666666666667,frozenset({'COM PRES'}),57.46994535519126,,,,,,,,,,,,,,,,,,,
771,"frozenset({'18', 'EAP', 'COM PRES', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.009147095179233622,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18', 'EAP', '0'})",0.7872340425531914,frozenset({'COM PRES'}),52.20265085455179,,,,,,,,,,,,,,,,,,,
772,"frozenset({'18', 'Jennifer Ostrega', 'COM PRES', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.007169344870210136,"frozenset({'Jennifer Ostrega', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '18', '0'})",0.8787878787878789,frozenset({'COM PRES'}),58.273720814704426,,,,,,,,,,,,,,,,,,,
773,"frozenset({'2', 'EAP', 'Jennifer Ostrega', 'COM PRES', '0'})",0.005438813349814586,"frozenset({'Jennifer Ostrega', '2', 'EAP', '0'})",0.8148148148148148,frozenset({'COM PRES'}),54.031572556162715,,,,,,,,,,,,,,,,,,,
774,"frozenset({'2', 'EAP', 'COM PRES', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '2', 'EAP', '0'})",0.7142857142857143,frozenset({'COM PRES'}),47.36533957845433,,,,,,,,,,,,,,,,,,,
775,"frozenset({'HSC S129', '0', '20', 'BIOL', 'Paris Scarano'})",0.008620689655172414,"frozenset({'BIOL', 'Paris Scarano', '20', '0'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
776,"frozenset({'HSC S129', 'Paris Scarano', 'Lab for Diversity of Life'})",0.005438813349814586,"frozenset({'Paris Scarano', 'Lab for Diversity of Life'})",1.0,frozenset({'HSC S129'}),96.30952380952381,,,,,,,,,,,,,,,,,,,
777,"frozenset({'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'PSYC', 'HSC S3A', '24', '0'})",0.004667157946450504,"frozenset({'24', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'PSYC'})",0.9047619047619049,frozenset({'HSC S3A'}),40.92539682539683,,,,,,,,,,,,,,,,,,,
778,"frozenset({'MUS 101', 'MUS', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '40', '0'})",0.00541871921182266,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'MUS', '40', '0'})",1.0,frozenset({'MUS 101'}),106.84210526315789,,,,,,,,,,,,,,,,,,,
779,"frozenset({'ART', 'Drawing I', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTS 206', '0'})",0.00519159456118665,"frozenset({'Drawing I', 'ART', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",1.0,frozenset({'ARTS 206'}),112.36111111111111,,,,,,,,,,,,,,,,,,,
780,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology', 'Joanna Miller', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', '0'})",0.004667157946450504,"frozenset({'Lab for Molecular and Cellular Biology', 'Joanna Miller', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', '0'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
781,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', '0'})",0.004667157946450504,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', '0', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",1.0,frozenset({'HSC S133'}),131.32258064516128,,,,,,,,,,,,,,,,,,,
782,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'BIOL', 'Paris Scarano', 'HSC S129'})",0.004679802955665025,"frozenset({'BIOL', 'Pre-reqs: \nCo-Reqs: BIOL 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'Paris Scarano'})",1.0,frozenset({'HSC S129'}),99.02439024390243,,,,,,,,,,,,,,,,,,,
783,"frozenset({'16', '18', 'EAP', 'COM PRES', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.004944375772558714,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', '18', 'EAP'})",0.7999999999999999,frozenset({'COM PRES'}),53.04918032786885,,,,,,,,,,,,,,,,,,,
784,"frozenset({'HSC S211', 'Principles of Chemistry II Lab', 'CHEM', '16'})",0.00519159456118665,"frozenset({'Principles of Chemistry II Lab', 'CHEM', '16'})",1.0,frozenset({'HSC S211'}),76.32075471698113,,,,,,,,,,,,,,,,,,,
785,"frozenset({'16', '18', 'EAP', 'COM PRES', '0'})",0.008405438813349814,"frozenset({'16', '18', 'EAP', '0'})",0.85,frozenset({'COM PRES'}),56.36475409836065,,,,,,,,,,,,,,,,,,,
786,"frozenset({'16', '2', 'EAP', 'COM PRES', '0'})",0.008405438813349814,"frozenset({'2', '16', 'EAP', '0'})",0.7083333333333334,frozenset({'COM PRES'}),46.970628415300546,,,,,,,,,,,,,,,,,,,
