Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSCI 411 X1 
4 cr 
CRN 30869","Specialized Honors II: Legal & Moral Debate - Use of Excessive Police Force
CLA-Capstone
CLA-Writing Intensive",Jinee Lokaneeta,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSYC 101 A 
4 cr 
CRN 30249","Introduction to Psychology
CLA-Breadth/Social Science",Patrick Dolan,"07:55 AM - 09:00 AM MWF
 08:30 AM - 11:30 AM F - Final Exam","BC 101
 BC 101 - Final Exam",35,11,24,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 C 
4 cr 
CRN 30250","Introduction to Psychology
CLA-Breadth/Social Science",Patrick Dolan,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 101
 BC 101 - Final Exam",35,36,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 H 
4 cr 
CRN 30251","Introduction to Psychology
CLA-Breadth/Social Science",Gregory Morgan,"11:50 AM - 01:05 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 218
 BC 218 - Final Exam",35,35,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 D 
4 cr 
CRN 30252","Psychology Preceptorial
CLA-Writing in the Major",Jill Cermele,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S3A
 HSC S3A - Final Exam",20,17,3,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 F 
4 cr 
CRN 30254","Psychology Preceptorial
CLA-Writing in the Major",Jill Cermele,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S3A
 HSC S3A - Final Exam",20,19,1,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 F 
4 cr 
CRN 30255","Research Methods in Psychology
CLA-Quantitative",Erica Schneid,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,12,2,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 H 
4 cr 
CRN 30256","Research Methods in Psychology
CLA-Quantitative",Erica Schneid,"11:50 AM - 01:05 PM TR
 04:00 PM - 07:00 PM R - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,12,2,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 220 J 
4 cr 
CRN 30257","Biological Psychology
CLA-Breadth/Interdisciplinary",Christopher Medvecky,"01:15 PM - 02:20 PM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,20,4,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 232 C 
4 cr 
CRN 30258",Adulthood,Hilary Kalagher,"09:00 AM - 10:15 AM MW
 08:30 AM - 11:30 AM M - Final Exam","HSC S3A
 HSC S3A - Final Exam",20,23,-3,2,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 232 C 
4 cr 
CRN 30258",Adulthood,Hilary Kalagher,"09:00 AM - 10:15 AM MW
 08:30 AM - 11:30 AM M - Final Exam","HSC S3A
 HSC S3A - Final Exam",20,23,-3,2,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 272 K 
4 cr 
CRN 30259","Stress and Coping
CLA-Breadth/Social Science",Jill Cermele,"01:15 PM - 02:30 PM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,23,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X1 
4 cr 
CRN 30912",Independent Study: Psychology - Assessing Reactions to Atypical Development,Hilary Kalagher,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X2 
2 cr 
CRN 30914",Independent Study: Psychology - Stress and Coping,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X4 
2 cr 
CRN 31001",Independent Study: Suicide Theory,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X4 
4 cr 
CRN 31001",Independent Study: Suicide Theory,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X5 
2 cr 
CRN 31012",Inp. Study : Personality; Nature vs. Nurture,George-Harold Jennings,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X5 
4 cr 
CRN 31012",Inp. Study : Personality; Nature vs. Nurture,George-Harold Jennings,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 342 F 
4 cr 
CRN 30260",Social Psychology,Gregory Morgan,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 204
 BC 204 - Final Exam",24,26,-2,1,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 211 OR PSYC 14X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 348 H 
4 cr 
CRN 30261",Abnormal Psychology,George-Harold Jennings,11:50 AM - 01:05 PM TR,HSC S3A,24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 348 K 
4 cr 
CRN 30866",Abnormal Psychology,George-Harold Jennings,01:15 PM - 02:30 PM TR,HSC S142,23,15,8,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 351 E 
4 cr 
CRN 30262",Learning and Behavior,Christopher Medvecky,"10:25 AM - 11:40 AM MF
 08:30 AM - 11:30 AM W - Final Exam","HSC S105
 HSC S105 - Final Exam",24,24,0,2,"Pre-reqs: (PSYC 211 OR PSYC 14X ) OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 353 T 
4 cr 
CRN 30263",Cognition,Patrick Dolan,"02:40 PM - 03:55 PM MF
 04:00 PM - 07:00 PM W - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,23,1,0,"Pre-reqs: PSYC 211 OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 353C X 
2 cr 
CRN 30888",Lab for Cognition,,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 353L T 
2 cr 
CRN 30268","Laboratory in Cognition
CLA-Writing Intensive",Graham Cousens,02:40 PM - 03:55 PM W,HSC S3A,16,13,3,0,"Pre-reqs: (PSYC 211 OR NEUR 210 ) AND (PSYC 353 OR PSYC 353 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 353L X 
2 cr 
CRN 30887","Laboratory in Cognition
CLA-Writing Intensive",,-,,1,0,1,0,"Pre-reqs: (PSYC 211 OR NEUR 210 ) AND (PSYC 353 OR PSYC 353 (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 364 KZ 
2 cr 
CRN 30264",Seminar in Biopsychology,Christopher Medvecky,01:15 PM - 03:45 PM T,HSC S3B,16,16,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 364 KZ 
4 cr 
CRN 30264",Seminar in Biopsychology,Christopher Medvecky,01:15 PM - 03:45 PM T,HSC S3B,16,16,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 367 JT 
2 cr 
CRN 30265",Seminar in Social Issues of Psychology,Erica Schneid,01:15 PM - 03:45 PM M,HSC S3B,14,8,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 367 JT 
4 cr 
CRN 30265",Seminar in Social Issues of Psychology,Erica Schneid,01:15 PM - 03:45 PM M,HSC S3B,14,8,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X 
1 cr 
CRN 30841",Directed Research in Psychology,Hilary Kalagher,-,,6,5,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X10 
1 cr 
CRN 30931",Directed Research in Psychology,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X11 
1 cr 
CRN 30932",Directed Research in Psychology,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X12 
1 cr 
CRN 30973",Directed Research in Psychology,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X13 
1 cr 
CRN 30980",Directed Research in Psychology,Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X4 
3 cr 
CRN 30925",Directed Research in Psychology,Erica Schneid,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X5 
2 cr 
CRN 30926",Directed Research in Psychology,Erica Schneid,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X6 
1 cr 
CRN 30927",Directed Research in Psychology,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X7 
2 cr 
CRN 30928",Directed Research in Psychology,Graham Cousens,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X8 
2 cr 
CRN 30929",Directed Research in Psychology,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X9 
1 cr 
CRN 30930",Directed Research in Psychology,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X 
2 cr 
CRN 30828","Independent Research in Psychology
CLA-Capstone",Jessica Lakin,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X1 
2 cr 
CRN 30937","Independent Research in Psychology
CLA-Capstone",Graham Cousens,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 E 
2 cr 
CRN 30266","Capstone Experience in Psychology
CLA-Capstone",Hilary Kalagher,"10:25 AM - 11:40 AM W
 08:30 AM - 11:30 AM W - Final Exam","HSC S3A
 HSC S3A - Final Exam",20,21,-1,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 Z 
2 cr 
CRN 30267","Capstone Experience in Psychology
CLA-Capstone",Hilary Kalagher,"02:40 PM - 03:55 PM T
 07:30 PM - 10:30 PM W - Final Exam","HSC S3A
 HSC S3A - Final Exam",20,21,-1,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X 
4 cr 
CRN 30772","Specialized Honors II: Stereotype Threat and the Financial Decision Making Abilities of Older Adults
CLA-Capstone
CLA-Writing Intensive",Patrick Dolan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X1 
4 cr 
CRN 30779","Specialized Honors: Suicide Theory
CLA-Capstone
CLA-Writing Intensive",Jill Cermele,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X2 
4 cr 
CRN 30787","Specialized Honors II: Personality; Nature vs. Nurture
CLA-Capstone
CLA-Writing Intensive",George-Harold Jennings,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X3 
4 cr 
CRN 30789","Specialized Honors II: Attachment Styles
CLA-Capstone
CLA-Writing Intensive",Jessica Lakin,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X4 
4 cr 
CRN 30801","Emotion Recognition Based on Context in Preschool Aged Children
CLA-Capstone
CLA-Writing Intensive",Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X5 
4 cr 
CRN 30806","Specialized Honors II: The Infl. of Scientific and Relig. Belief on Coping with Moral Uncertainty
CLA-Capstone
CLA-Writing Intensive",Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X6 
4 cr 
CRN 30820","Specialized Honors II: Political Ideology and Charitable Giving
CLA-Capstone
CLA-Writing Intensive",Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"REL 101 F 
4 cr 
CRN 30374","Introduction to World Religions
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Diversity US",Karen Pechilis,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","LC 28
 LC 28 - Final Exam",52,45,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 210 X 
2 cr 
CRN 30829","Writing in the Discipline: Religion - Women in Asian Traditions
CLA-Writing in the Major",Karen Pechilis,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 210 X1 
2 cr 
CRN 31029","Writing in the Discipline in the Study of Religion
CLA-Writing in the Major",Ebenezer Addo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 240H Z 
4 cr 
CRN 30597","HONORS: Dante: Heaven, Hell
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Writing in the Major",Louis Hamilton,02:40 PM - 03:55 PM TR,BC 217,16,17,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 310 X 
2 cr 
CRN 30840","Independent Study for Writing: Religion - Dante's Florence
CLA-Breadth/Humanities
CLA-Writing in the Major",Louis Hamilton,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 310 X1 
2 cr 
CRN 30889","Independent Study for Writing: Religion - Women in African Religion
CLA-Breadth/Humanities
CLA-Writing in the Major",Ebenezer Addo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 362 M 
4 cr 
CRN 30376","Women in Asian Religions
CLA-Diversity International
CLA-Writing Intensive",Karen Pechilis,"04:00 PM - 06:30 PM T
 04:00 PM - 07:00 PM F - Final Exam","BC 101
 BC 101 - Final Exam",20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARGS 834 - M; CLA 505 - X1; HC 865 - M; WGST 363 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 362 M 
4 cr 
CRN 30376","Women in Asian Traditions
CLA-Diversity International
CLA-Writing Intensive",Karen Pechilis,"04:00 PM - 06:30 PM T
 04:00 PM - 07:00 PM F - Final Exam","BC 101
 BC 101 - Final Exam",20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARGS 834 - M; CLA 505 - X1; HC 865 - M; WGST 363 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 400 X 
2 cr 
CRN 30902","Capstone Independent Study in Comparative Religion
CLA-Capstone
CLA-Writing Intensive",Karen Pechilis,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 400 X1 
2 cr 
CRN 30938","Capstone Independent Study in Comparative Religion
CLA-Capstone
CLA-Writing Intensive",Allan Nadler,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 400 X2 
2 cr 
CRN 30969","Muslim and Jewish Refugees- Discrimination and Persecution
CLA-Capstone
CLA-Writing Intensive",Darrell Cole,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"RUSS 101 G 
4 cr 
CRN 30377",Fundatmentals of Oral and Written Russian I,Carol Ueland,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 202
 BC 202 - Final Exam",15,3,12,0,"Pre-reqs: 
Co-Reqs: RUSS 103 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 103 H 
2 cr 
CRN 30378",Basic Russian Conversation I,Carol Ueland,11:50 AM - 12:40 PM TR,LC 16,15,3,12,0,"Pre-reqs: 
Co-Reqs: RUSS 101 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 202 E 
4 cr 
CRN 30379","Intermediate Russian II
CLA-Foreign Language",Carol Ueland,"10:25 AM - 11:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 202
 BC 202 - Final Exam",15,6,9,0,"Pre-reqs: RUSS 201 OR RUSS 30X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 351 M 
2 cr 
CRN 30904",Selected Topics: Russia and the Media,Carol Ueland,04:30 PM - 05:45 PM TR,BC 103,15,9,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SOC 101 E 
4 cr 
CRN 30226","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Susan Rosenbloom,"10:25 AM - 11:40 AM MW
 08:30 AM - 11:30 AM W - Final Exam","SEM 101
 SEM 101 - Final Exam",30,28,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 F 
4 cr 
CRN 30238","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Christopher Andrews,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 218
 BC 218 - Final Exam",30,32,-2,7,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 J 
4 cr 
CRN 30673","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Maggie Ussery,"01:15 PM - 02:30 PM WF
 12:30 PM - 03:30 PM M - Final Exam","HSC S4
 HSC S4 - Final Exam",30,30,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 JT 
4 cr 
CRN 30242","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Kesha Moore,"01:15 PM - 03:45 PM M
 04:00 PM - 07:00 PM M - Final Exam","BC 101
 HSC S308 - Final Exam",30,28,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 210 G 
4 cr 
CRN 30243","Sociological Research Methods
CLA-Quantitative
CLA-Writing in the Major",Annette Jacoby,"11:50 AM - 01:05 PM WF
 12:30 PM - 03:30 PM F - Final Exam","BC 13A
 BC 13A - Final Exam",15,8,7,0,"Pre-reqs: (MATH 117 OR MATH 3X ) AND (SOC 101 OR SOC 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 226 D 
4 cr 
CRN 30228","Sociology of Race & Ethnicity
CLA-Diversity US
CLA-Writing Intensive",Kesha Moore,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 217
 BC 217 - Final Exam",20,21,-1,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 227 E 
4 cr 
CRN 30244",Sociology of Families,Caitlin Killian,"10:25 AM - 11:40 AM WF
 08:30 AM - 11:30 AM W - Final Exam","BC 118
 BC 118 - Final Exam",22,20,2,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 249 T 
4 cr 
CRN 30229",Sociology of Work,Christopher Andrews,"02:40 PM - 03:55 PM WF
 04:00 PM - 07:00 PM W - Final Exam","HSC S244
 HSC S244 - Final Exam",30,30,0,2,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X 
4 cr 
CRN 30832",Independent Study: Sociology - Multicultural Education,Susan Rosenbloom,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X1 
2 cr 
CRN 30990","Independent Study: Baby Box- Seoul, South Korea (Cross Cultural Analysis)",Kesha Moore,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X2 
2 cr 
CRN 31011",Ind. Study: Sociology,Susan Rosenbloom,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X3 
2 cr 
CRN 31014",Ind. Study: Tracking Changes in Educational Attainment,Kesha Moore,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 302 KZ 
4 cr 
CRN 30245","Urban Sociology
CLA-Civic Engagement OLD
CLA-Diversity International
CLA-Off Campus Experience",Kesha Moore,"01:15 PM - 03:45 PM R
 04:00 PM - 07:00 PM T - Final Exam","BC 218
 HSC S308 - Final Exam",20,16,4,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 304 J 
4 cr 
CRN 30669","Sociology of Immigration
CLA-Diversity US",Annette Jacoby,01:15 PM - 02:30 PM WF,HSC S308,25,12,13,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 307 T 
4 cr 
CRN 30231",Sociology of Criminology,Maggie Ussery,"02:40 PM - 03:55 PM WF
 04:00 PM - 07:00 PM W - Final Exam","BC 215
 BC 215 - Final Exam",35,23,12,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 309 C 
4 cr 
CRN 30246",Sociology of Mass Communication,Jonathan Reader,"09:00 AM - 10:15 AM MW
 08:30 AM - 11:30 AM M - Final Exam","BC 204
 BC 204 - Final Exam",25,25,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 311 Z 
4 cr 
CRN 30232",Sociology of Health & Illness,Jonathan Reader,"02:40 PM - 03:55 PM TR
 12:30 PM - 03:30 PM W - Final Exam","BC 201
 BC 201 - Final Exam",25,25,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
