Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSCI 384 K 
4 cr 
CRN 10410","Research Seminar on the United Nations
CLA-Off Campus Experience
CLA-Writing Intensive",Carlos Yordan,01:15 PM - 02:30 PM TR,BC 204,20,16,4,0,"Pre-reqs: PSCI 104 OR PSCI 4X 
Co-Reqs: PSCI 383 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 410 X 
4 cr 
CRN 10825","Specialized Honors in Political Science I
CLA-Baldwin Honors
CLA-Capstone
CLA-Writing Intensive",Catherine Keyser,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 410 X1 
4 cr 
CRN 11030","The Handling of the Unaccompanied Minors Entering the U.S. between 2010-2015
CLA-Capstone
CLA-Writing Intensive",Philip Mundo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 410 X2 
4 cr 
CRN 11043","State Collapse and Islamic State
CLA-Capstone
CLA-Writing Intensive",Jason Jordan,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSYC 101 E 
4 cr 
CRN 10345","Introduction to Psychology
CLA-Breadth/Social Science",Christopher Medvecky,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 201
 BC 201 - Final Exam",35,35,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 F 
4 cr 
CRN 10222","Introduction to Psychology
CLA-Breadth/Social Science",Hilary Kalagher,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 201
 BC 201 - Final Exam",35,36,-1,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 H 
4 cr 
CRN 10225","Introduction to Psychology
CLA-Breadth/Social Science",Hilary Kalagher,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 201
 BC 201 - Final Exam",37,37,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 D 
4 cr 
CRN 10236","Psychology Preceptorial
CLA-Writing in the Major",Jill Cermele,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",20,9,11,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 H 
4 cr 
CRN 10238","Psychology Preceptorial
CLA-Writing in the Major",Jill Cermele,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",20,16,4,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 C 
4 cr 
CRN 10239","Research Methods of Psychology
CLA-Quantitative",Gregory Morgan,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",14,8,6,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 E 
4 cr 
CRN 10241","Research Methods of Psychology
CLA-Quantitative",Gregory Morgan,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",14,14,0,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 220 G 
4 cr 
CRN 10242","Biological Psychology
CLA-Breadth/Interdisciplinary",Christopher Medvecky,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 204
 BC 204 - Final Exam",24,24,0,1,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 231 J 
4 cr 
CRN 10346",Infancy and Childhood,Janet Davis,"01:15 PM - 02:30 PM MW
 04:00 PM - 07:00 PM M - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",24,25,-1,1,"Pre-reqs: PSYC 3X OR PSYC 101 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X1 
2 cr 
CRN 10937",Independent Study,Graham Cousens,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X1 
4 cr 
CRN 10937",Independent Study,Graham Cousens,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X2 
2 cr 
CRN 10959",Independent Study,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X2 
4 cr 
CRN 10959",Independent Study,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 312 D 
4 cr 
CRN 10328","Advanced Research Project In Pyschology
CLA-Writing Intensive",Christopher Medvecky,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",14,14,0,0,"Pre-reqs: PSYC 211 OR PSYC 14X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 342 T 
4 cr 
CRN 10329",Social Psychology,Gregory Morgan,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM M - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",24,25,-1,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 211 OR PSYC 14X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 342L KZ 
2 cr 
CRN 10331","Lab in Social Psychology
CLA-Writing Intensive",Kristina Howansky,"01:15 PM - 04:15 PM T
 04:00 PM - 07:00 PM T - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",14,6,8,0,"Pre-reqs: PSYC 211 OR PSYC 14X AND (PSYC 342 OR PSYC 113X OR PSYC 342 FOR LEVEL UG WITH MIN. GRADE OF (MAY BE TAKEN CONCURRENTLY) ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 345 K 
4 cr 
CRN 10333",Theories of Personality,George-Harold Jennings,01:15 PM - 02:30 PM TR,HSC S3A,24,21,3,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 351 G 
4 cr 
CRN 10337",Learning and Behavior,Graham Cousens,"11:50 AM - 01:05 PM WF
 12:30 PM - 03:30 PM W - Final Exam","HSC S106
 HSC HSC -S106 - Final Exam",24,11,13,0,"Pre-reqs: (PSYC 211 OR PSYC 14X ) OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 353 F 
4 cr 
CRN 10339",Cognition,Patrick Dolan,10:25 AM - 11:40 AM TR,HSC S3A,24,24,0,0,"Pre-reqs: PSYC 211 OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 354 E 
4 cr 
CRN 10340",Cognitive Neuroscience,Graham Cousens,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",24,25,-1,2,"Pre-reqs: PSYC 211 OR NEUR 210 
Co-Reqs: 
Cross Listed: NEUR 354 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 360 G 
1 cr 
CRN 10742",Psychology Seminar:Contemporary Issues in Psychology,George-Harold Jennings,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",14,10,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 360 G 
4 cr 
CRN 10742",Psychology Seminar:Contemporary Issues in Psychology,George-Harold Jennings,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",14,10,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 360 N 
1 cr 
CRN 10714",Psychology Seminar: Contemporary Issues in Psychology - Psychology of the Holocaust,Ann Saltzman,04:00 PM - 06:30 PM W,SEM 214,20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARHI 855 - N; HOST 311 - N 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 360 N 
4 cr 
CRN 10714",Psychology Seminar: Contemporary Issues in Psychology - Psychology of the Holocaust,Ann Saltzman,04:00 PM - 06:30 PM W,SEM 214,20,16,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARHI 855 - N; HOST 311 - N 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 361 E 
4 cr 
CRN 10675","Gender Violence & Women's Resistance
CLA-Breadth/Social Science",Jill Cermele,"10:25 AM - 02:30 PM F
 12:30 PM - 03:30 PM T - Final Exam","HSC S3A
 - Final Exam",14,16,-2,0,"Pre-reqs: PSYC 101 FOR LEVEL UG WITH MIN. GRADE OF C- OR WGST 101 FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: WGST 361 - E 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 Z 
1 cr 
CRN 10343",Advanced Topics in Psychology: Pain,Hilary Kalagher,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM T - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",24,14,10,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 Z 
4 cr 
CRN 10343",Advanced Topics in Psychology: Pain,Hilary Kalagher,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM T - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",24,14,10,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X 
1 cr 
CRN 10803",Directed Research in Psychology,Gregory Morgan,-,,10,5,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X1 
1 cr 
CRN 10815",Directed Research in Psychology,Hilary Kalagher,-,,10,4,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X 
1 cr 
CRN 10835","Independent Research in Psychology: Replacement Capstone
CLA-Capstone",Graham Cousens,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X1 
1 cr 
CRN 10922","Independent Research in Psychology
CLA-Capstone",Jill Cermele,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X2 
1 cr 
CRN 11051","Independent Research in Psychology
CLA-Capstone",Patrick Dolan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X2 
4 cr 
CRN 11020","How Do We Recognize Objects Through Touch?
CLA-Capstone
CLA-Writing Intensive",Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"REL 130 K 
4 cr 
CRN 10721","Intro to New Testament
CLA-Breadth/Humanities
CLA-Writing Intensive",Louis Hamilton,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","BC 201
 BC 201 - Final Exam",30,9,21,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 203 R 
4 cr 
CRN 10639","Intermediate Topics in Religion: International
CLA-Breadth/Humanities
CLA-Diversity International",Jonathan Golden,07:00 PM - 09:30 PM M,SEM 214,20,6,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARCR 800 - R 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 208 R 
4 cr 
CRN 10495","Religions of Africa
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Writing Intensive",Ebenezer Addo,07:00 PM - 09:30 PM W,SEM 109,20,30,-10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PAST 208 - R 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 210 X 
2 cr 
CRN 11035","Writing in the Discipline in the Study of Religion
CLA-Writing in the Major",Christopher Taylor,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 216 P 
4 cr 
CRN 10496","Bio-Medical Ethics
CLA-Breadth/Humanities",Darrell Cole,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","ARTS 106
 ARTS 106 - Final Exam",50,34,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 220 D 
4 cr 
CRN 10666","The Jewish Experience:An Intro
CLA-Breadth/Humanities",Allan Nadler,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 201
 BC 201 - Final Exam",25,5,20,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: JWST 220 - D 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 250 E 
4 cr 
CRN 10668","Introduction to Islam
CLA-Breadth/Humanities
CLA-Diversity International",Christopher Taylor,10:25 AM - 11:40 AM MW,BC 102,16,10,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 260 H 
4 cr 
CRN 10497","South Asia: Tradition and Today
CLA-Breadth/Humanities
CLA-Diversity International",Karen Pechilis,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 218
 BC 218 - Final Exam",15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"RUSS 101 J 
4 cr 
CRN 10532",Fundamentals of Oral and Written Russian,Carol Ueland,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",15,6,9,0,"Pre-reqs: 
Co-Reqs: RUSS 103 
Cross Listed: RUSS 101H - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 101H J 
4 cr 
CRN 10822",Fundamentals of Oral and Written Russian,Carol Ueland,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","HSC S3B
 HSC HSC -S3B - Final Exam",15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: RUSS 101 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 103 H 
2 cr 
CRN 10533",Basic Russian Conversation I,Carol Ueland,11:50 AM - 12:40 PM TR,SEM 214,15,3,12,0,"Pre-reqs: 
Co-Reqs: RUSS 101 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 201 E 
4 cr 
CRN 10534","Intermediate Russian I
CLA-Foreign Language",Carol Ueland,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 13A
 BC 13A - Final Exam",13,3,10,0,"Pre-reqs: (RUSS 102 OR RUSS 2X ) AND (RUSS 104 OR RUSS 4X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 252 K 
2 cr 
CRN 10535","Russian Writers: Tolstoy and Dostoevsky
CLA-Breadth/Humanities",Alison Price-Rom,01:15 PM - 02:30 PM TR,BC 13A,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
"RUSS 252 K 
2 cr 
CRN 10535","Russian Writers: Tolstoy and Dostoevsky
CLA-Breadth/Humanities",Alison Price-Rom,01:15 PM - 02:30 PM TR,BC 13A,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
"RUSS 300 X 
2 cr 
CRN 10536",Ind. Study: Russian,Carol Ueland,-,,5,1,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SOC 101 E 
4 cr 
CRN 10256","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Susan Rosenbloom,"10:25 AM - 11:40 AM WF
 12:30 PM - 03:30 PM M - Final Exam","BC 217
 BC 217 - Final Exam",30,29,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 G 
4 cr 
CRN 10258","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Susan Rosenbloom,11:50 AM - 01:05 PM MW,BC 217,30,28,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 J 
4 cr 
CRN 10255","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Kesha Moore,"01:15 PM - 03:45 PM M
 12:30 PM - 03:30 PM F - Final Exam","SEM 210
 SEM 210 - Final Exam",30,16,14,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 T 
4 cr 
CRN 10261","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Scott Bonn,02:40 PM - 03:55 PM WF,BC 218,30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 210 J 
4 cr 
CRN 10303","Sociological Research Methods
CLA-Quantitative
CLA-Writing in the Major",Christopher Andrews,01:15 PM - 02:30 PM WF,ARTS 105,20,7,13,0,"Pre-reqs: (MATH 117 OR MATH 3X ) AND (SOC 101 OR SOC 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 225 E 
4 cr 
CRN 10270","Sociology of Gender
CLA-Diversity US",Caitlin Killian,"10:25 AM - 11:40 AM WF
 12:30 PM - 03:30 PM M - Final Exam","SEM 214
 SEM 214 - Final Exam",15,12,3,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: WGST 225 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 242 G 
4 cr 
CRN 10298","Sociology of Deviant Behavior
CLA-Diversity US",Scott Bonn,11:50 AM - 01:05 PM WF,BC 120,25,25,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 249 LN 
4 cr 
CRN 10306",Sociology of Work,Christopher Andrews,"04:30 PM - 05:45 PM MW
 07:30 PM - 10:30 PM W - Final Exam","BC 101
 BC 101 - Final Exam",25,26,-1,2,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 251 T 
4 cr 
CRN 10307",Happiness in Contemporary Society,Roxanne Friedenfels,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM M - Final Exam","BC 204
 BC 204 - Final Exam",24,25,-1,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 253 F 
4 cr 
CRN 10671",The Individual in Society,Christopher Andrews,10:25 AM - 11:40 AM TR,BC 203,20,20,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 303 J 
4 cr 
CRN 10576","Social Change
CLA-Diversity International
CLA-Writing Intensive",Roxanne Friedenfels,"01:15 PM - 03:45 PM F
 12:30 PM - 03:30 PM F - Final Exam","BC 216
 BC 216 - Final Exam",15,11,4,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 309 D 
4 cr 
CRN 10266",Sociology of Mass Communications,Jonathan Reader,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","BC 120
 BC 120 - Final Exam",25,31,-6,1,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 315 E 
4 cr 
CRN 10264",Political Sociology,Jonathan Reader,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","SEM 210
 SEM 210 - Final Exam",25,17,8,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 324H K 
4 cr 
CRN 10586","Sociology of Reproduction - Honors
CLA-Baldwin Honors
CLA-Diversity International",Caitlin Killian,01:15 PM - 03:45 PM R,BC 203,18,14,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: WGST 324H - K 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 325 Z 
4 cr 
CRN 10269",Classical Sociological Theory,Jonathan Reader,02:40 PM - 03:55 PM TR,BC 216,25,20,5,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SPAN 101 E 
4 cr 
CRN 10126",Fundamentals of Oral and Written Spanish I,Mercedes Aspinall,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","SEM 212
 SEM 212 - Final Exam",18,18,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 101 J 
4 cr 
CRN 10128",Fundamentals of Oral and Written Spanish I,Felicidad Obregon,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","SEM 205
 SEM 205 - Final Exam",18,16,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 101 T 
4 cr 
CRN 10129",Fundamentals of Oral and Written Spanish I,Felicidad Obregon,"02:40 PM - 03:45 PM MWF
 07:30 PM - 10:30 PM M - Final Exam","SEM 205
 SEM 205 - Final Exam",18,18,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 E 
4 cr 
CRN 10130",Fundamentals of Oral and Written Spanish II,Nancy Noguera,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 103
 BC 103 - Final Exam",18,18,0,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 G 
4 cr 
CRN 10132",Fundamentals of Oral and Written Spanish II,Nancy Noguera,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","BC 103
 BC 103 - Final Exam",18,15,3,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 J 
4 cr 
CRN 10133",Fundamentals of Oral and Written Spanish II,Maria Turrero-Garcia,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","SEM 109
 - Final Exam",18,18,0,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 MO 
4 cr 
CRN 10134",Fundamentals of Oral and Written Spanish II,Maria Turrero-Garcia,"04:30 PM - 06:10 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 215
 BC 215 - Final Exam",18,13,5,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 200 X 
2 cr 
CRN 10144",Spanish Internship,,-,,0,0,0,0,"Pre-reqs: SPAN 210 OR SPAN 102X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 E 
4 cr 
CRN 10135","Intermediate Spanish
CLA-Foreign Language",Maria Turrero-Garcia,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S305
 HSC HSC -S305 - Final Exam",18,17,1,0,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
