Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSYC 368 J 
4 cr 
CRN 30073",Contemporary Psychotherapies,Peter DeNigris,"01:45 PM - 04:15 PM M
 08:30 AM - 11:30 AM W - Final Exam","BC 18
 BC 21 - Final Exam",14,12,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 X 
4 cr 
CRN 31075",Advanced Topics: Children Trauma and Creativity,Arthur Pressley,-,,50,10,40,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: PSTH 654 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X 
1 cr 
CRN 30712",Directed Research in Psychology,Hilary Kalagher,-,,7,4,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X2 
1 cr 
CRN 30867",Directed Research in Psychology,Gregory Morgan,-,,4,4,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X3 
1 cr 
CRN 30868",Directed Research in Psychology,Gregory Morgan,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X5 
1 cr 
CRN 31025",Directed Research in Psychology,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X 
1 cr 
CRN 30751","Independent Research in Psychology
CLA-Capstone",,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 G 
2 cr 
CRN 30074","Capstone Experience in Psychology
CLA-Capstone",Jessica Lakin,"12:15 PM - 01:30 PM F
 12:30 PM - 03:30 PM M - Final Exam","HSC S3A
 BC 1 - Final Exam",20,15,5,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 Z 
2 cr 
CRN 30075","Capstone Experience in Psychology
CLA-Capstone",Jessica Lakin,"03:10 PM - 04:25 PM T
 04:00 PM - 07:00 PM T - Final Exam","HSC S3A
 HSC HSC -S3A - Final Exam",20,18,2,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X 
4 cr 
CRN 30856","Cognitive Abilities in Bilingual Children
CLA-Capstone
CLA-Writing Intensive",Hilary Kalagher,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X1 
4 cr 
CRN 30897","The Influence of Language Abstraction on Judgments of Romantic Relationships
CLA-Capstone
CLA-Writing Intensive",Jessica Lakin,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X2 
4 cr 
CRN 30909","Specialized Honors in Psychology
CLA-Capstone
CLA-Writing Intensive",Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"REL 101 F 
4 cr 
CRN 30049","Introduction to World Religions
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Diversity US","Christopher Taylor
 Serinity Young","10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","LC 28
 LC 28 - Final Exam",53,54,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 213 M 
4 cr 
CRN 30051","Warfare and Ethics
CLA-Breadth/Humanities
CLA-Diversity International",Darrell Cole,"04:30 PM - 07:00 PM T
 07:30 PM - 10:30 PM M - Final Exam","MEA 11
 MEA 11 - Final Exam",20,12,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 214 D 
4 cr 
CRN 30050","Business Ethics
CLA-Breadth/Humanities",Darrell Cole,"09:25 AM - 10:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","LC 28
 LC 28 - Final Exam",50,50,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 219 L 
4 cr 
CRN 30052","Christian Fantasy Literature from King Arthur to The Lord of the Rings
CLA-Breadth/Humanities
CLA-Writing Intensive",Darrell Cole,"04:30 PM - 07:00 PM M
 07:30 PM - 10:30 PM F - Final Exam","BC 201
 BC 201 - Final Exam",20,13,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 264 K 
4 cr 
CRN 30053","Topics in Asian Religions: Intro to Buddhism
CLA-Breadth/Interdisciplinary
CLA-Diversity International",Serinity Young,"01:45 PM - 03:00 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 103
 BC 215 - Final Exam",20,12,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 300 X 
1 cr 
CRN 30706","Ind. Study: Religious Studies
CLA-Breadth/Humanities",,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 300 X 
4 cr 
CRN 30706","Ind. Study: Religious Studies
CLA-Breadth/Humanities",,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 300 X1 
2 cr 
CRN 30831","Saints of Islam
CLA-Breadth/Humanities",Christopher Taylor,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 300 X2 
1 cr 
CRN 30960","Ind. Study: Religious Studies
CLA-Breadth/Humanities",Christopher Anderson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 300 X2 
4 cr 
CRN 30960","Ind. Study: Religious Studies
CLA-Breadth/Humanities",Christopher Anderson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 300 X3 
1 cr 
CRN 31085","Ind. Study: Religious Studies
CLA-Breadth/Humanities",Darrell Cole,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 300 X3 
4 cr 
CRN 31085","Ind. Study: Religious Studies
CLA-Breadth/Humanities",Darrell Cole,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 300 X4 
1 cr 
CRN 31017","Ind. Study: Religious Studies
CLA-Breadth/Humanities",Ebenezer Addo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 300 X4 
4 cr 
CRN 31017","Ind. Study: Religious Studies
CLA-Breadth/Humanities",Ebenezer Addo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 320 G 
4 cr 
CRN 30778","Seminar in Jewish Studies: Zionism
CLA-Breadth/Humanities",Allan Nadler,"12:15 PM - 01:30 PM MW
 12:30 PM - 03:30 PM M - Final Exam","SEM 205
 SEM 205 - Final Exam",20,3,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: JWST 320 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 332 E 
4 cr 
CRN 30055","The Reformation: Theology, Society, and Devotion
CLA-Baldwin Honors
CLA-Breadth/Humanities
CLA-Diversity International",Louis Hamilton,"10:50 AM - 12:05 PM WF
 12:30 PM - 03:30 PM F - Final Exam","ARC 201
 ARC 201 - Final Exam",20,17,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 400 X 
2 cr 
CRN 30826","Capstone Independent Study in Comparative Religion
CLA-Writing Intensive",Darrell Cole,-,,2,2,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 400 X1 
2 cr 
CRN 30830","Capstone Independent Study in Comparative Religion
CLA-Writing Intensive",Karen Pechilis,-,,1,3,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"RUSS 102 J 
4 cr 
CRN 30332",Fundamentals of Oral and Written Russian II,Carol Ueland,"01:45 PM - 02:50 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 20
 BC 20 - Final Exam",15,5,10,0,"Pre-reqs: (RUSS 101 OR RUSS 1X ) OR (RUSS 103 (MAY BE TAKEN CONCURRENTLY) OR RUSS 3X ) 
Co-Reqs: 
Cross Listed: RUSS 102H - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 102H J 
4 cr 
CRN 30333",Fundamentals of Oral and Written Russian II,Carol Ueland,"01:45 PM - 02:50 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 20
 BC 20 - Final Exam",15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: RUSS 102 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 104 F 
2 cr 
CRN 30334",Basic Russian Conversation II,Alison Price-Rom,10:50 AM - 11:40 AM TR,BC 202,18,5,13,0,"Pre-reqs: (RUSS 101 OR RUSS 1X ) OR (RUSS 103 OR RUSS 3X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 250 T 
4 cr 
CRN 30335","An Introduction to Russian, Eastern European and Eurasian Cultures
CLA-Breadth/Interdisciplinary
CLA-Diversity International",Carol Ueland,"03:10 PM - 04:25 PM MW
 04:00 PM - 07:00 PM F - Final Exam","BC 204
 BC 204 - Final Exam",20,7,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X 
2 cr 
CRN 30336",Ind. Study: Russian,Carol Ueland,02:45 PM - 04:00 PM TF,BC 13A,5,4,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X1 
2 cr 
CRN 30955",Ind. Study: Russian,Carol Ueland,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X2 
2 cr 
CRN 30956",Ind. Study: Russian,Carol Ueland,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X3 
2 cr 
CRN 30964",Ind. Study: Russian,Carol Ueland,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X4 
2 cr 
CRN 31009",Ind. Study: Russian,Carol Ueland,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X5 
2 cr 
CRN 31021",Ind. Study: Russian,Carol Ueland,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X6 
2 cr 
CRN 31088",Ind. Study: Russian,Carol Ueland,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 411 X 
4 cr 
CRN 30337",Specialized Honors II,Carol Ueland,-,,5,0,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 411 X2 
4 cr 
CRN 30852",Kyrgystan Between Russia and China,Carol Ueland,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SOC 101 C 
4 cr 
CRN 30442","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Christopher Andrews,"09:25 AM - 10:40 AM WF
 08:30 AM - 11:30 AM M - Final Exam","BC 118
 BC 204 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 F 
4 cr 
CRN 30440","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Scott Bonn,"10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 215
 BC 215 - Final Exam",30,30,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 T 
4 cr 
CRN 30441","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Scott Bonn,"03:15 PM - 04:25 PM WF
 04:00 PM - 07:00 PM F - Final Exam","BC 215
 BC 215 - Final Exam",30,28,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 202 MO 
4 cr 
CRN 30456","Sociology of Inequality
CLA-Diversity US",Roxanne Friedenfels,"04:30 PM - 05:45 PM TR
 07:30 PM - 10:30 PM R - Final Exam","BC 215
 BC 215 - Final Exam",25,22,3,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 210 G 
4 cr 
CRN 30446","Sociological Research Methods
CLA-Quantitative
CLA-Writing in the Major",Christopher Andrews,"12:15 PM - 01:30 PM WF
 12:30 PM - 03:30 PM M - Final Exam","SEM 214
 SEM 214 - Final Exam",20,20,0,0,"Pre-reqs: (MATH 117 OR MATH 3X ) AND (SOC 101 OR SOC 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 210 X 
4 cr 
CRN 30943","Sociological Research Methods
CLA-Quantitative
CLA-Writing in the Major",Patrick Dolan,-,,25,9,16,0,"Pre-reqs: (MATH 117 OR MATH 3X ) AND (SOC 101 OR SOC 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 210 X2 
4 cr 
CRN 30944","Sociological Research Methods
CLA-Quantitative
CLA-Writing in the Major",Dina Rose,-,,25,4,21,0,"Pre-reqs: (MATH 117 OR MATH 3X ) AND (SOC 101 OR SOC 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 226 F 
4 cr 
CRN 30449","Sociology of Race and Ethnicity
CLA-Diversity US
CLA-Writing Intensive",Kesha Moore,"10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 204
 BC 204 - Final Exam",20,18,2,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 226 X 
4 cr 
CRN 30946","Sociology of Race and Ethnicity
CLA-Diversity US
CLA-Writing Intensive",Kesha Moore,-,,25,1,24,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 229 J 
4 cr 
CRN 30452","The Sociology of Aging
CLA-Diversity US",Roxanne Friedenfels,"01:45 PM - 04:15 PM F
 08:30 AM - 11:30 AM W - Final Exam","BC 117
 BC 117 - Final Exam",25,20,5,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 249 LN 
4 cr 
CRN 30445",Sociology of Work,Christopher Andrews,"04:30 PM - 05:45 PM MW
 07:30 PM - 10:30 PM F - Final Exam","BC 117
 BC 117 - Final Exam",25,25,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 250 J 
4 cr 
CRN 30450","Sociology of Childhood and Youth
CLA-Diversity US",Susan Rosenbloom,"01:45 PM - 04:15 PM M
 12:30 PM - 03:30 PM W - Final Exam","SEM 205
 BC 101 - Final Exam",25,15,10,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 291 R 
4 cr 
CRN 30793","Contemporary Issues in Sociology: US Topics: Sociology of the Environment
CLA-Diversity US",Eric Friedman,"07:15 PM - 09:45 PM W
 12:30 PM - 03:30 PM W - Final Exam","BC 201
 BC 120 - Final Exam",25,12,13,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X 
2 cr 
CRN 30707",Ind. Study: Sociology,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X1 
2 cr 
CRN 30930",Ind. Study: Sociology,Jonathan Reader,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X2 
2 cr 
CRN 31019",Ind. Study: Sociology,Jonathan Reader,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X4 
2 cr 
CRN 31045",SOC 311 - Sociology of Health and Illness,Jonathan Reader,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 302 L 
4 cr 
CRN 30728",Urban Sociology,Kesha Moore,"04:30 PM - 07:00 PM M
 07:30 PM - 10:30 PM F - Final Exam","BC 120
 BC 120 - Final Exam",25,16,9,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 307 Z 
4 cr 
CRN 30444",Criminology,Scott Bonn,"03:10 PM - 04:25 PM TR
 04:00 PM - 07:00 PM T - Final Exam","BC 215
 BC 215 - Final Exam",35,35,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 309 P 
4 cr 
CRN 30447",Sociology of Mass Communications,Jonathan Reader,"07:15 PM - 09:45 PM M
 07:30 PM - 10:30 PM M - Final Exam","BC 120
 BC 215 - Final Exam",32,33,-1,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 311 C 
4 cr 
CRN 30448",Sociology of Health and Illness,Jonathan Reader,"09:25 AM - 10:40 AM MW
 08:30 AM - 11:30 AM M - Final Exam","SEM 205
 SEM 205 - Final Exam",25,35,-10,1,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: MDHM 840 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 391 F 
4 cr 
CRN 30591","Contemporary Issues in Sociology: US Topics
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience",Susan Rosenbloom,"11:30 AM - 01:30 PM T
 12:30 PM - 03:30 PM T - Final Exam","MEA 8
 MEA 8 - Final Exam",10,11,-1,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SPAN 101 C 
4 cr 
CRN 30397",Fundamentals of Oral and Written Spanish I,Antoinette Piccolo-Simmons,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","SEM 214
 SEM 214 - Final Exam",18,18,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 101 J 
4 cr 
CRN 30398",Fundamentals of Oral and Written Spanish I,Felicidad Obregon,"01:45 PM - 02:50 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","BC 216
 BC 216 - Final Exam",18,14,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 E 
4 cr 
CRN 30400",Fundamentals of Oral and Written Spanish II,Mercedes Aspinall,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 203
 BC 203 - Final Exam",18,17,1,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 QS 
4 cr 
CRN 30401",Fundamentals of Oral and Written Spanish II,Raul Ramos,"07:15 PM - 08:55 PM TR
 12:30 PM - 03:30 PM S - Final Exam","BC 118
 BC 118 - Final Exam",18,16,2,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 Z 
4 cr 
CRN 30403",Fundamentals of Oral and Written Spanish II,Nancy Noguera,"03:10 PM - 04:50 PM TR
 04:00 PM - 07:00 PM T - Final Exam","BC 216
 BC 216 - Final Exam",18,11,7,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 200 X 
2 cr 
CRN 30431",Spanish Internship,,-,,5,0,5,0,"Pre-reqs: SPAN 210 OR SPAN 102X 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 C 
4 cr 
CRN 30404","Intermediate Spanish
CLA-Foreign Language",Mercedes Aspinall,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 103
 BC 103 - Final Exam",18,19,-1,2,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 E 
4 cr 
CRN 30406","Intermediate Spanish
CLA-Foreign Language",Felicidad Obregon,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","SEM 214
 SEM 214 - Final Exam",18,19,-1,0,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 MO 
4 cr 
CRN 30408","Intermediate Spanish
CLA-Foreign Language",Raul Ramos,"04:30 PM - 06:10 PM TR
 07:30 PM - 10:30 PM R - Final Exam","BC 118
 BC 118 - Final Exam",18,14,4,0,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 T 
4 cr 
CRN 30410","Intermediate Spanish
CLA-Foreign Language",Ada Ortuzar-Young,"03:10 PM - 04:50 PM MW
 04:00 PM - 07:00 PM F - Final Exam","BC 103
 BC 103 - Final Exam",18,18,0,0,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 250 Q 
4 cr 
CRN 30419","Theatre for Social Justice in the Hispanic World (taught in English)
CLA-Breadth/Arts
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Diversity US",Alexander Santiago-Jirau,"07:15 PM - 09:45 PM T
 07:30 PM - 10:30 PM T - Final Exam","ARTS 137
 ARTS 137 - Final Exam",18,21,-3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: THEA 375 - Q 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 300 X 
2 cr 
CRN 30432","Ind. Study: Spanish
CLA-Foreign Language",,-,,5,0,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SPAN 301 D 
4 cr 
CRN 30412","Spanish Gram. in Cult. Context
CLA-Diversity US
CLA-Foreign Language",Raul Rosales,"09:25 AM - 10:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 118
 BC 118 - Final Exam",18,17,1,0,"Pre-reqs: (SPAN 201 (MAY BE TAKEN CONCURRENTLY) OR SPAN 281 OR SPAN 30X ) OR (DFSP FOR MIN. SCORE OF 301) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 301 D 
4 cr 
CRN 30412","Spanish Grammar
CLA-Diversity US
CLA-Foreign Language",Raul Rosales,"09:25 AM - 10:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 118
 BC 118 - Final Exam",18,17,1,0,"Pre-reqs: (SPAN 201 (MAY BE TAKEN CONCURRENTLY) OR SPAN 281 OR SPAN 30X ) OR (DFSP FOR MIN. SCORE OF 301) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 306 J 
4 cr 
CRN 30415","Spanish Conv.in Cult. Contexts
CLA-Diversity International
CLA-Foreign Language",Raul Rosales,"01:45 PM - 03:00 PM MW
 04:00 PM - 07:00 PM M - Final Exam","BC 118
 BC 118 - Final Exam",18,18,0,1,"Pre-reqs: DFSP FOR MIN. SCORE OF 306 OR SPAN 301 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
