Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSCI 384 X 
4 cr 
CRN 10670","Research Seminar on the UN: The UN System and the International Community
CLA-Off Campus Experience
CLA-Writing Intensive",Carlos Yordan,01:15 PM - 02:30 PM TR,,20,19,1,0,"Pre-reqs: PSCI 104 OR PSCI 4X 
Co-Reqs: PSCI 383 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 410 X 
4 cr 
CRN 10923","Income Inequality
CLA-Capstone
CLA-Writing Intensive",Philip Mundo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSYC 101 E 
4 cr 
CRN 10105","Introduction to Psychology
CLA-Breadth/Social Science",Hilary Kalagher,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","LC 30
 LC 30 - Final Exam",38,37,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 G 
4 cr 
CRN 10106","Introduction to Psychology
CLA-Breadth/Social Science",Hilary Kalagher,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","LC 30
 LC 30 - Final Exam",38,37,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 K 
4 cr 
CRN 10103","Introduction to Psychology
CLA-Breadth/Social Science",George-Harold Jennings,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","BC 201
 BC 201 - Final Exam",35,33,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 E 
4 cr 
CRN 10107","Psychology Preceptorial
CLA-Writing in the Major",Erica Schneid,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","HSC S3A
 HSC S3A - Final Exam",18,16,2,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 G 
4 cr 
CRN 10108","Psychology Preceptorial
CLA-Writing in the Major",Erica Schneid,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM W - Final Exam","HSC S3A
 HSC S3A - Final Exam",18,17,1,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 E 
4 cr 
CRN 10109","Research Methods of Psychology
CLA-Quantitative",Gregory Morgan,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,9,5,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 G 
4 cr 
CRN 10111","Research Methods of Psychology
CLA-Quantitative",Gregory Morgan,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM W - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,15,-1,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 220 J 
4 cr 
CRN 10112","Biological Psychology
CLA-Breadth/Interdisciplinary",Christopher Medvecky,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM M - Final Exam","HSC S3A
 HSC S3A - Final Exam",22,19,3,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 231 D 
4 cr 
CRN 10113","Infancy, Childhood, and Adolescence",Hilary Kalagher,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM R - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,24,0,0,"Pre-reqs: PSYC 3X OR PSYC 101 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 270 T 
2 cr 
CRN 10114",Selected Topics in Psychology: Sport Psychology,Christopher Medvecky,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM W - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,23,1,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 270 T 
4 cr 
CRN 10114",Selected Topics in Psychology: Sport Psychology,Christopher Medvecky,"02:40 PM - 03:55 PM MW
 07:30 PM - 10:30 PM W - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,23,1,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X 
2 cr 
CRN 11083",Independent Study: Suicide Theory,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X 
4 cr 
CRN 11083",Independent Study: Suicide Theory,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X1 
2 cr 
CRN 11092",Ind. Study: Thesis on Personality,George-Harold Jennings,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X1 
4 cr 
CRN 11092",Ind. Study: Thesis on Personality,George-Harold Jennings,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 312 D 
4 cr 
CRN 10115","Advanced Research Project in Psychology
CLA-Writing Intensive",Graham Cousens,09:00 AM - 10:15 AM TR,HSC S3B,8,6,2,0,"Pre-reqs: PSYC 211 OR PSYC 14X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 342 K 
4 cr 
CRN 10116",Social Psychology,Erica Schneid,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM T - Final Exam","BC 101
 - Final Exam",25,25,0,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 211 OR PSYC 14X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 345 F 
4 cr 
CRN 10117",Theories of Personality,George-Harold Jennings,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S139
 HSC S139 - Final Exam",22,19,3,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 350L KZ 
2 cr 
CRN 10122","Laboratory in Psychology: Rhythms of the Brains
CLA-Writing Intensive",Graham Cousens,01:15 PM - 04:15 PM R,HSC S105,14,9,5,0,"Pre-reqs: (PSYC 211 OR PSYC 14X ) OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 351 E 
4 cr 
CRN 10118",Learning and Behavior,Christopher Medvecky,"10:25 AM - 11:40 AM WF
 12:30 PM - 03:30 PM M - Final Exam","HSC S106
 HSC S106 - Final Exam",24,21,3,0,"Pre-reqs: (PSYC 211 OR PSYC 14X ) OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 354 F 
4 cr 
CRN 10119",Cognitive Neuroscience,Graham Cousens,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,26,-2,0,"Pre-reqs: PSYC 211 OR NEUR 210 
Co-Reqs: 
Cross Listed: NEUR 354 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 361 EJG 
4 cr 
CRN 10647","Gender Violence & Women's Resi
CLA-Breadth/Social Science",Jill Cermele,"10:25 AM - 02:25 PM F
 12:30 PM - 03:30 PM F - Final Exam","BC 102
 BC 102 - Final Exam",14,15,-1,0,"Pre-reqs: PSYC 101 FOR LEVEL UG WITH MIN. GRADE OF C- OR WGST 101 FOR LEVEL UG WITH MIN. GRADE OF C- 
Co-Reqs: 
Cross Listed: WGST 361 - EGJ 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 367 R 
2 cr 
CRN 10120",Seminar in Social Issues: Political Psychology: Psychology and the 2016 Presidental Election,Gregory Morgan,"07:00 PM - 09:30 PM M
 04:00 PM - 07:00 PM F - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,11,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 367 R 
4 cr 
CRN 10120",Seminar in Social Issues: Political Psychology: Psychology and the 2016 Presidental Election,Gregory Morgan,"07:00 PM - 09:30 PM M
 04:00 PM - 07:00 PM F - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,11,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 X 
1 cr 
CRN 10973",Psychology of Race and Ethnicity,Arthur Pressley,-,,30,3,27,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: RLSC 703 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 X 
4 cr 
CRN 10973",Psychology of Race and Ethnicity,Arthur Pressley,-,,30,3,27,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: RLSC 703 - X 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X 
1 cr 
CRN 10945",Directed Research in Psychology,Hilary Kalagher,-,,5,5,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X1 
1 cr 
CRN 10955",Directed Research in Psychology,Christopher Medvecky,-,,5,2,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X2 
1 cr 
CRN 10956",Directed Research in Psychology,Christopher Medvecky,-,,3,3,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X3 
1 cr 
CRN 10988",Directed Research in Psychology,Graham Cousens,-,,5,1,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X4 
1 cr 
CRN 11033",Directed Research in Psychology,Gregory Morgan,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X 
1 cr 
CRN 11022","Independent Research in Psychology
CLA-Capstone",Jessica Lakin,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 1st Half Session 
Final Exam:"
"PSYC 410 X 
4 cr 
CRN 11021","Thesis on Personality
CLA-Capstone
CLA-Writing Intensive",George-Harold Jennings,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X1 
4 cr 
CRN 10799","Specialized Honors I: The Effects of Religiosity on Confidence in Decision Making
CLA-Capstone
CLA-Writing Intensive",Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X2 
4 cr 
CRN 10808","Specialized Honors I: Stereotype Threat and Financial Decision Making in Older Adults
CLA-Capstone
CLA-Writing Intensive",Patrick Dolan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X3 
4 cr 
CRN 10810","Specialized Honors I: Nonverbal Communication
CLA-Capstone
CLA-Writing Intensive",Jessica Lakin,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X4 
4 cr 
CRN 10811","Specialized Honors I: Suicide Theory
CLA-Capstone
CLA-Writing Intensive",Jill Cermele,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X5 
4 cr 
CRN 10812","Specialized Honors I
CLA-Capstone
CLA-Writing Intensive",Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X6 
4 cr 
CRN 10813","Specialized Honors I: Investigating Social and Emotional Development in Preschool Aged Children
CLA-Capstone
CLA-Writing Intensive",Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X7 
4 cr 
CRN 10814","Specialized Honors I: Predictors of Aggression Justification
CLA-Capstone
CLA-Writing Intensive",Jessica Lakin,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X8 
4 cr 
CRN 10815","Specialized Honors I: Predictors of Prosocial Behavior
CLA-Capstone
CLA-Writing Intensive",Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 410 X9 
4 cr 
CRN 10845","Specialized Honors I
CLA-Capstone
CLA-Writing Intensive",Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"REL 203 P 
4 cr 
CRN 10880","Intermediate Topics in Religion: International
CLA-Breadth/Humanities
CLA-Diversity International",Jonathan Golden,"07:00 PM - 09:30 PM M
 08:30 AM - 11:30 AM F - Final Exam","BC 101
 BC 101 - Final Exam",14,13,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARCR 800 - P 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 208 S 
4 cr 
CRN 10215","Religions of Africa
CLA-Breadth/Interdisciplinary
CLA-Diversity International
CLA-Writing Intensive",Ebenezer Addo,"07:00 PM - 09:30 PM R
 07:30 PM - 10:30 PM F - Final Exam","BC 218
 BC 218 - Final Exam",30,37,-7,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PAST 208 - S 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 214 E 
4 cr 
CRN 10216","Business Ethics
CLA-Breadth/Humanities",Darrell Cole,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","SEM 205
 SEM 205 - Final Exam",35,33,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 214 F 
4 cr 
CRN 10217","Business Ethics
CLA-Breadth/Humanities",Darrell Cole,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 101
 BC 101 - Final Exam",35,32,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 216 R 
4 cr 
CRN 10218","Bio-Medical Ethics
CLA-Breadth/Humanities",Darrell Cole,"07:00 PM - 09:30 PM W
 04:00 PM - 07:00 PM F - Final Exam","BC 201
 BC 201 - Final Exam",40,40,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 220 F 
4 cr 
CRN 10219","The Jewish Experience: An Introduction to Judaism
CLA-Breadth/Humanities",Allan Nadler,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","LC 28
 LC 28 - Final Exam",30,5,25,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: JWST 220 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 224 K 
4 cr 
CRN 10866","The Jewish God from Birth to Death: Moses, Maimonides, Mendelssohn and Marx",Allan Nadler,01:15 PM - 02:30 PM TR,BC 216,30,8,22,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: JWST 224 - K 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 238 H 
4 cr 
CRN 10220","Crusade and Jihad Then & Now
CLA-Breadth/Humanities
CLA-Diversity International",Louis Hamilton,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 201
 BC 201 - Final Exam",30,27,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: HIST 238 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 250 E 
4 cr 
CRN 10221","Introduction to Islam
CLA-Breadth/Humanities
CLA-Diversity International",Christopher Taylor,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","BC 20
 BC 20 - Final Exam",30,9,21,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"RUSS 201 E 
4 cr 
CRN 10224","Intermediate Russian I
CLA-Foreign Language",Carol Ueland,"10:25 AM - 11:30 AM MWF
 12:30 PM - 03:30 PM M - Final Exam","BC 13A
 BC 13A - Final Exam",15,7,8,0,"Pre-reqs: (RUSS 102 OR RUSS 2X ) AND (RUSS 104 OR RUSS 4X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 252 G 
2 cr 
CRN 10225","Russian Writers: Anton Chekhov
CLA-Breadth/Humanities",Carol Ueland,11:50 AM - 01:05 PM MW,SEM 215,10,5,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
"RUSS 252 G 
2 cr 
CRN 10225","Russian Writers: Anton Chekhov
CLA-Breadth/Humanities",Carol Ueland,11:50 AM - 01:05 PM MW,SEM 215,10,5,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
"RUSS 300 X 
2 cr 
CRN 10227",Ind. Study: Russian,Carol Ueland,-,,5,0,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SOC 101 E 
4 cr 
CRN 10656","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Christopher Andrews,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM M - Final Exam","BC 120
 BC 120 - Final Exam",30,32,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 G 
4 cr 
CRN 10373","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Caitlin Killian,"11:50 AM - 01:05 PM WF
 12:30 PM - 03:30 PM W - Final Exam","BC 101
 BC 101 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 JT 
4 cr 
CRN 10377","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Kesha Moore,"01:15 PM - 03:45 PM M
 07:30 PM - 10:30 PM W - Final Exam","SEM 205
 - Final Exam",30,21,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 Z 
4 cr 
CRN 10657","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Maggie Ussery,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","BC 217
 BC 217 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 202 L 
4 cr 
CRN 10380","Sociology of Inequality
CLA-Diversity US",Roxanne Friedenfels,"04:30 PM - 05:45 PM MW
 07:30 PM - 10:30 PM M - Final Exam","SEM 109
 SEM 109 - Final Exam",25,12,13,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 210 M 
4 cr 
CRN 10382","Intro to Sociological Research
CLA-Quantitative
CLA-Writing in the Major",Christopher Andrews,"04:30 PM - 05:45 PM TR
 07:30 PM - 10:30 PM T - Final Exam","BC 201
 - Final Exam",20,9,11,0,"Pre-reqs: (MATH 117 OR MATH 3X ) AND (SOC 101 OR SOC 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 225 E 
4 cr 
CRN 10385","Sociology of Gender
CLA-Diversity US",Caitlin Killian,"10:25 AM - 11:40 AM WF
 12:30 PM - 03:30 PM M - Final Exam","BC 117
 BC 117 - Final Exam",25,16,9,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: WGST 225 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 242 F 
4 cr 
CRN 10387","Sociology of Deviant Behavior
CLA-Diversity US",Annette Jacoby,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","LC 16
 LC 16 - Final Exam",25,25,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 249 F 
4 cr 
CRN 10390",Sociology of Work,Christopher Andrews,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 120
 BC 120 - Final Exam",30,30,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 250 K 
4 cr 
CRN 10394","Sociology of Childhood & Youth
CLA-Diversity US",Susan Rosenbloom,"01:15 PM - 03:45 PM R
 04:00 PM - 07:00 PM R - Final Exam","BC 120
 BC 120 - Final Exam",25,15,10,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 291 M 
2 cr 
CRN 10918","Contemporary Issues in Sociology: US Topics
CLA-Diversity US",Tracy Andrews,04:30 PM - 05:45 PM TR,SEM 109,18,15,3,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: CE 215 - M; CLA 515 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X 
2 cr 
CRN 10846",Multicultural Education,Susan Rosenbloom,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 300 X1 
2 cr 
CRN 11093",Ind. Study: The Path to Free Education in America,Kesha Moore,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 303 JT 
4 cr 
CRN 10397","Social Change
CLA-Diversity International
CLA-Writing Intensive",Roxanne Friedenfels,"01:15 PM - 03:45 PM F
 04:00 PM - 07:00 PM W - Final Exam","SEM 109
 SEM 109 - Final Exam",15,15,0,2,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 305 K 
4 cr 
CRN 10723","Practice of Public Sociology
CLA-Breadth/Social Science
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience",Susan Rosenbloom,"01:15 PM - 03:45 PM T
 04:00 PM - 07:00 PM R - Final Exam","BC 120
 - Final Exam",15,11,4,0,"Pre-reqs: SOC 101 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: THEA 389 - K 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 305 K 
4 cr 
CRN 10723","Practice of Public Sociolology
CLA-Breadth/Social Science
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience",Susan Rosenbloom,"01:15 PM - 03:45 PM T
 04:00 PM - 07:00 PM R - Final Exam","BC 120
 - Final Exam",15,11,4,0,"Pre-reqs: SOC 101 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: THEA 389 - K 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 325 Z 
4 cr 
CRN 10399",Classical Sociological Theory,Jonathan Reader,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","HSC S244
 HSC S244 - Final Exam",25,21,4,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 410 X 
4 cr 
CRN 11035","The Path to Free Education in America
CLA-Capstone
CLA-Writing Intensive",Kesha Moore,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SPAN 101 G 
4 cr 
CRN 10133",Fundamentals of Oral and Written Spanish I,Mercedes Aspinall,"11:50 AM - 12:55 PM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 216
 BC 216 - Final Exam",18,17,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 101 QS 
4 cr 
CRN 10137",Fundamentals of Oral and Written Spanish I,Raul Ramos,"07:00 PM - 08:40 PM TR
 12:30 PM - 03:30 PM F - Final Exam","BC 101
 BC 101 - Final Exam",18,16,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
