Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSCI 321H M 
4 cr 
CRN 30610","Intl Env. Pol & Pol - HONORS
CLA-Writing Intensive",Philip Mundo,04:30 PM - 07:00 PM T,BC 104,17,19,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 344 M 
4 cr 
CRN 30305","Torture: Pain, Body and Truth
CLA-Writing Intensive",Jinee Lokaneeta,04:30 PM - 07:00 PM T,BC 216,15,16,-1,5,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 362 JT 
4 cr 
CRN 30306","International Political Economy
CLA-Quantitative",Jason Jordan,01:15 PM - 03:55 PM W,BC 204,15,16,-1,3,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 387 X 
4 cr 
CRN 30719","Social Entrepreneurship: Theorizing Global Trends
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 12:00 PM TR,,20,16,4,0,"Pre-reqs: 
Co-Reqs: PSCI 287 
Cross Listed: BST 387 - X; ECON 387 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 400 E 
2 cr 
CRN 30308","Capstone Seminar
CLA-Capstone",Jason Jordan,10:25 AM - 11:40 AM W,BC 104,15,5,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 400 H 
2 cr 
CRN 30309","Capstone Seminar
CLA-Capstone",Jason Jordan,11:50 AM - 01:05 PM T,BC 104,15,9,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 411 X 
4 cr 
CRN 30820","Specialized Honors II: Terrorism
CLA-Capstone",Carlos Yordan,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 411 X1 
4 cr 
CRN 30824","Specialized Honors II: Emancipative Values and Democratic Backsliding
CLA-Capstone",Jason Jordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 411 X2 
4 cr 
CRN 30828","Specialized Honors II: The Political Development of Charter Schools in the United States
CLA-Capstone",Philip Mundo,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 411 X3 
4 cr 
CRN 30922","Specialized Honors II: ""The Dangerous Faggot"" or A Gay Man With Different Opinions
CLA-Capstone",Carlos Yordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSYC 101 C 
4 cr 
CRN 30311","Introduction to Psychology
CLA-Breadth/Social Science",Patrick Dolan,09:10 AM - 10:15 AM MWF,BC 218,35,30,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 D 
4 cr 
CRN 30312","Introduction to Psychology
CLA-Breadth/Social Science",George-Harold Jennings,09:00 AM - 10:15 AM TR,BC 218,35,32,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 101 J 
4 cr 
CRN 30313","Introduction to Psychology
CLA-Breadth/Social Science",Christopher Medvecky,01:15 PM - 02:30 PM MWF,BC 218,20,19,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 A 
4 cr 
CRN 30314","Psychology Preceptorial
CLA-Writing in the Major",Jill Cermele,07:55 AM - 09:00 AM MWF,HSC S3A,20,16,4,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 110 C 
4 cr 
CRN 30315","Psychology Preceptorial
CLA-Writing in the Major",Jill Cermele,09:10 AM - 10:15 AM MWF,HSC S3A,20,20,0,1,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 J 
4 cr 
CRN 30317","Research Methods of Psychology
CLA-Quantitative",Graham Cousens,01:15 PM - 02:30 PM MW,HSC S3B,14,11,3,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 211 T 
4 cr 
CRN 30320","Research Methods of Psychology
CLA-Quantitative",Graham Cousens,02:40 PM - 03:55 PM MW,HSC S3B,14,6,8,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 220 E 
4 cr 
CRN 30321","Biological Psychology
CLA-Breadth/Interdisciplinary",Christopher Medvecky,10:25 AM - 11:30 AM MWF,HSC S3A,24,24,0,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 232 K 
4 cr 
CRN 30323",Adolescence and Adulthood,Hilary Kalagher,01:15 PM - 02:30 PM TR,HSC S3A,24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 232 K 
4 cr 
CRN 30323",Adulthood,Hilary Kalagher,01:15 PM - 02:30 PM TR,HSC S3A,24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X 
4 cr 
CRN 30947",Formation of Self-Schemas Mediated by Unconscious Processes,Patrick Dolan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 342 T 
4 cr 
CRN 30324",Social Psychology,Gregory Morgan,02:40 PM - 03:55 PM MW,HSC S3A,24,17,7,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 211 OR PSYC 14X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 348 D 
4 cr 
CRN 30325",Abnormal Psychology,Carolyn Rooney,09:00 AM - 10:15 AM TR,HSC S3A,24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 348 F 
4 cr 
CRN 30327",Abnormal Psychology,Carolyn Rooney,10:25 AM - 11:40 AM TR,HSC S3A,24,24,0,6,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 353 D 
4 cr 
CRN 30329",Cognition,Patrick Dolan,09:00 AM - 10:15 AM TR,BC 217,24,24,0,9,"Pre-reqs: PSYC 211 OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 360 H 
1 cr 
CRN 30331",On Being Human,George-Harold Jennings,11:50 AM - 01:05 PM TR,HSC S3B,14,12,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 360 H 
4 cr 
CRN 30331",On Being Human,George-Harold Jennings,11:50 AM - 01:05 PM TR,HSC S3B,14,12,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 364 KZ 
2 cr 
CRN 30333",Seminar in Biopyschology: Clinical Neuropsychology,Carolyn Rooney,01:15 PM - 03:45 PM T,BC 204,18,18,0,0,"Pre-reqs: PSYC 101 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 364 KZ 
4 cr 
CRN 30333",Seminar in Biopyschology: Clinical Neuropsychology,Carolyn Rooney,01:15 PM - 03:45 PM T,BC 204,18,18,0,0,"Pre-reqs: PSYC 101 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 F 
1 cr 
CRN 30335","Special Topics: Organizational Psychology and Leadership
CLA-Breadth/Interdisciplinary",Alexander de Voogt,10:25 AM - 11:40 AM TR,BC 117,20,21,-1,3,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: BST 350 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 F 
4 cr 
CRN 30335","Special Topics: Organizational Psychology and Leadership
CLA-Breadth/Interdisciplinary",Alexander de Voogt,10:25 AM - 11:40 AM TR,BC 117,20,21,-1,3,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: BST 350 - F 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 H 
1 cr 
CRN 30336",Topic: Atypical Development,Hilary Kalagher,11:50 AM - 01:05 PM TR,HSC S3A,24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 H 
4 cr 
CRN 30336",Topic: Atypical Development,Hilary Kalagher,11:50 AM - 01:05 PM TR,HSC S3A,24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 R 
1 cr 
CRN 30337",Special Topics in Psychology: Health Psychology,Graham Cousens,07:00 PM - 09:30 PM W,HSC S3A,24,16,8,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 370 R 
4 cr 
CRN 30337",Special Topics in Psychology: Health Psychology,Graham Cousens,07:00 PM - 09:30 PM W,HSC S3A,24,16,8,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 375 P 
2 cr 
CRN 30339","Community-Based Learning: The Psychological Antecedents of Giving
CLA-Off Campus Experience",Gregory Morgan,07:00 PM - 09:30 PM M,HSC S3B,14,14,0,0,"Pre-reqs: 
Co-Reqs: PSYC 375L 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 375 P 
4 cr 
CRN 30339","Community-Based Learning: The Psychological Antecedents of Giving
CLA-Off Campus Experience",Gregory Morgan,07:00 PM - 09:30 PM M,HSC S3B,14,14,0,0,"Pre-reqs: 
Co-Reqs: PSYC 375L 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X 
1 cr 
CRN 30841",Directed Research in Psychology,Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X1 
1 cr 
CRN 30807",Directed Research in Psychology,Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X2 
1 cr 
CRN 30873",Directed Research in Psychology,Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X3 
1 cr 
CRN 30877",Directed Research in Psychology,Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X4 
1 cr 
CRN 30898",Directed Research in Psychology,Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X5 
1 cr 
CRN 30937",Directed Research in Psychology,Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X6 
1 cr 
CRN 30941",Directed Research in Psychology,Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X7 
1 cr 
CRN 30942",Directed Research in Psychology,Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X8 
1 cr 
CRN 30943",Directed Research in Psychology,Gregory Morgan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X 
4 cr 
CRN 30992",Memory and Video Games,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 G 
2 cr 
CRN 30340","Capstone Experience in Psychology
CLA-Capstone",Christopher Medvecky,11:50 AM - 01:05 PM F,HSC S3A,16,16,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 Z 
2 cr 
CRN 30341","Capstone Experience in Psychology
CLA-Capstone",Christopher Medvecky,02:40 PM - 03:55 PM R,HSC S3A,16,16,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X 
4 cr 
CRN 30809","Specialized Honors II: Formation of Self-Schemas Mediated by Unconscious Processes
CLA-Capstone",Patrick Dolan,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X2 
4 cr 
CRN 30831","Specialized Honors II: Babyface Overgeneralization in Adults Who Have Down Syndrome
CLA-Capstone",Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"REL 101 F 
4 cr 
CRN 30316","Introduction to World Religions
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Diversity US",Karen Pechilis,10:25 AM - 11:40 AM TR,LC 28,52,40,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 214 K 
4 cr 
CRN 30318","Business Ethics
CLA-Breadth/Humanities",Darrell Cole,01:15 PM - 02:30 PM TR,BC 215,35,36,-1,13,"Pre-reqs: 
Co-Reqs: 
Cross Listed: PHIL 214 - K 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 291 P 
4 cr 
CRN 30326","Comparative Religion: US Topics: Religious Pluralism in America
CLA-Breadth/Humanities
CLA-Diversity US",Jonathan Golden,07:00 PM - 09:30 PM M,BC 201,24,22,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARCR 809 - P 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 300 X 
4 cr 
CRN 30989",Religious Teachings in Public Institutions,Darrell Cole,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 365 M 
4 cr 
CRN 30666","History of India: Medieval to Modern
CLA-Breadth/Interdisciplinary
CLA-Diversity International",Karen Pechilis,04:00 PM - 06:30 PM T,BC 204,24,19,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARGS 833 - M; HC 865 - M; HIST 304 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 411 X 
4 cr 
CRN 30887","Specialized Honors II: Religious Teachings in Public Institutions
CLA-Capstone",Darrell Cole,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"RUSS 102 G 
4 cr 
CRN 30149",Fundamentals of Oral & Written Russian II,Carol Ueland,11:50 AM - 12:55 PM MWF,BC 20,15,7,8,0,"Pre-reqs: (RUSS 101 OR RUSS 1X ) OR (RUSS 103 (MAY BE TAKEN CONCURRENTLY) OR RUSS 3X ) OR RUSS 101H 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 104 H 
2 cr 
CRN 30151",Basic Russian Conversation II,Anna MacLachlan,11:50 AM - 12:40 PM TR,TIL 206,15,6,9,0,"Pre-reqs: (RUSS 101 OR RUSS 1X ) OR (RUSS 103 OR RUSS 3X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 304 E 
4 cr 
CRN 30154",Russion Translation,Carol Ueland,10:25 AM - 11:40 AM MF,BC 20,15,6,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"RUSS 350 L 
4 cr 
CRN 30155","Banned Books: Russian Literature and Censorship
CLA-Breadth/Humanities
CLA-Writing Intensive",Carol Ueland,04:00 PM - 06:30 PM W,BC 202,20,7,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SOC 101 C1 
4 cr 
CRN 30372","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Kesha Moore,09:10 AM - 10:15 AM WF,BC 101,30,24,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 F 
4 cr 
CRN 30373","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Susan Rosenbloom,10:25 AM - 11:40 AM TR,BC 201,30,28,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 H 
4 cr 
CRN 30374","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Susan Rosenbloom,11:50 AM - 01:05 PM TR,BC 201,30,30,0,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 201 KZ 
4 cr 
CRN 30375",Contemporary Social Problems,Simone Kolysh,01:15 PM - 03:45 PM T,BC 120,25,14,11,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 226 KZ 
4 cr 
CRN 30377","Sociology of Race and Ethnicity
CLA-Diversity US
CLA-Writing Intensive",Kesha Moore,01:15 PM - 03:45 PM R,BC 120,20,10,10,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 229 E 
4 cr 
CRN 30381","The Sociology of Aging
CLA-Diversity US",Simone Kolysh,10:25 AM - 11:40 AM MW,BC 204,25,21,4,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 249 J 
4 cr 
CRN 30383",Sociology of Work,Christopher Andrews,01:15 PM - 02:30 PM MW,HSC S244,25,27,-2,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 253 C 
4 cr 
CRN 30384",The Individual in Society,Christopher Andrews,09:00 AM - 10:15 AM MW,BC 103,20,20,0,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 290 G 
4 cr 
CRN 30386",Contemporary Issues in Sociology: Introduction to LGBT Studies,Simone Kolysh,11:50 AM - 01:05 PM MW,BC 120,25,29,-4,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: WGST 211 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 303 F 
4 cr 
CRN 30387","Social Change
CLA-Diversity International
CLA-Writing Intensive",Kyung-Tek Chun,10:25 AM - 11:40 AM TR,BC 217,25,19,6,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 307 K 
4 cr 
CRN 30611",Criminology,Kyung-Tek Chun,01:15 PM - 02:30 PM TR,LC 16,25,23,2,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 309 G 
4 cr 
CRN 30395",Sociology of Mass Communications,Jonathan Reader,11:50 AM - 01:05 PM MW,BC 217,25,27,-2,1,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 311 H 
4 cr 
CRN 30388",Sociology of Health and Illness,Jonathan Reader,11:50 AM - 01:05 PM TR,BC 217,25,27,-2,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 318 JT 
4 cr 
CRN 30390","Sociology of Education
CLA-Off Campus Experience",Susan Rosenbloom,01:15 PM - 03:45 PM M,BC 102,12,10,2,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 324H KZ 
4 cr 
CRN 30691","Sociology of Reproduction-HON
CLA-Baldwin Honors
CLA-Diversity International
CLA-Diversity US",Caitlin Killian,01:15 PM - 03:45 PM R,HSC S139,12,14,-2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: WGST 324H - KZ 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 324H KZ1 
4 cr 
CRN 30768","Sociology of Reproduction-HON
CLA-Baldwin Honors
CLA-Diversity International
CLA-Diversity US",Caitlin Killian,01:15 PM - 03:45 PM T,BC 20,12,13,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: WGST 324H - KZ1 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 400 JT 
4 cr 
CRN 30396","Senior Seminar in Sociology
CLA-Capstone",Caitlin Killian,01:15 PM - 03:45 PM F,BC 104,15,13,2,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SPAN 101 G 
4 cr 
CRN 30159",Fundamentals of Oral & Written Spanish I,Antoinette Piccolo-Simmons,11:50 AM - 12:55 PM MWF,BC 218,18,19,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 101 QS 
4 cr 
CRN 30160",Fundamentals of Oral & Written Spanish I,Raul Ramos,07:00 PM - 08:40 PM TR,BC 204,18,10,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 C 
4 cr 
CRN 30161",Fundamentals of Oral & Written Spanish II,Mercedes Aspinall,09:10 AM - 10:15 AM MWF,BC 217,18,15,3,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 E 
4 cr 
CRN 30163",Fundamentals of Oral & Written Spanish II,Felicidad Obregon,10:25 AM - 11:30 AM MWF,BC 101,18,18,0,5,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 G 
4 cr 
CRN 30164",Fundamentals of Oral & Written Spanish II,Felicidad Obregon,11:50 AM - 12:55 PM MWF,BC 104,18,18,0,1,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 102 L 
4 cr 
CRN 30165",Fundamentals of Oral & Written Spanish II,Nancy Noguera,04:30 PM - 06:10 PM MW,BC 216,18,19,-1,0,"Pre-reqs: (SPAN 101 ) OR (SPAN 181 OR SPAN 1X ) OR (DFSP FOR MIN. SCORE OF 102) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 E 
4 cr 
CRN 30166","Intermediate Spanish
CLA-Foreign Language",Mercedes Aspinall,10:25 AM - 11:30 AM MWF,BC 215,18,17,1,0,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 J 
4 cr 
CRN 30167","Intermediate Spanish
CLA-Foreign Language",Maria Turrero-Garcia,01:15 PM - 02:20 PM MWF,SEM 101,18,16,2,0,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SPAN 201 M 
4 cr 
CRN 30169","Intermediate Spanish
CLA-Foreign Language",Raul Ramos,04:30 PM - 06:10 PM TR,BC 101,18,18,0,0,"Pre-reqs: (SPAN 102 OR SPAN 182 OR SPAN 20X OR DFSP FOR MIN. SCORE OF 201) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
