Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSCI 411 X2 
4 cr 
CRN 30776","Specialized Honors II: Causes of ISIS
CLA-Capstone
CLA-Writing Intensive",Jason Jordan,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSYC 101 A 
4 cr 
CRN 30156","Introduction to Psychology
CLA-Breadth/Social Science",Patrick Dolan,"07:55 AM - 09:00 AM MWF
 08:30 AM - 11:30 AM F - Final Exam","HSC S308
 HSC S308 - Final Exam",35,24,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 101 C 
4 cr 
CRN 30157","Introduction to Psychology
CLA-Breadth/Social Science",Patrick Dolan,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 217
 HSC S308 - Final Exam",35,34,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 110 F 
4 cr 
CRN 30158","Psychology Preceptorial
CLA-Writing in the Major",Christopher Medvecky,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 203
 BC 203 - Final Exam",20,19,1,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 110 H 
4 cr 
CRN 30159","Psychology Preceptorial
CLA-Writing in the Major",Christopher Medvecky,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 203
 BC 203 - Final Exam",20,18,2,0,"Pre-reqs: PSYC 101 OR PSYC 3X AND MATH 117 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 211 E 
4 cr 
CRN 30160","Research Methods of Psychology
CLA-Quantitative",Janet Davis,"01:15 PM - 02:20 PM MWF
 12:30 PM - 03:30 PM F - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,8,6,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 211 J 
4 cr 
CRN 30161","Research Methods of Psychology
CLA-Quantitative",Gregory Morgan,"10:25 AM - 11:30 AM MWF
 04:00 PM - 07:00 PM F - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,13,1,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 220 G 
4 cr 
CRN 30165","Biological Psychology
CLA-Breadth/Interdisciplinary",Christopher Medvecky,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM M - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,25,-1,3,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 110 OR PSYC 4X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 272 E 
4 cr 
CRN 30191","Stress and Coping
CLA-Breadth/Social Science",Jill Cermele,"10:25 AM - 11:40 AM MW
 12:30 PM - 03:30 PM F - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,23,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 300 X 
2 cr 
CRN 30886",Prevention is Possible: An in-depth review of sexual assault programming,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 300 X 
4 cr 
CRN 30886",Prevention is Possible: An in-depth review of sexual assault programming,Jill Cermele,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 342 Z 
4 cr 
CRN 30174",Social Psychology,Sara Manuel,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM R - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,19,5,0,"Pre-reqs: (PSYC 101 OR PSYC 3X ) AND (PSYC 211 OR PSYC 14X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 348 H 
4 cr 
CRN 30175",Abnormal Psychology,George-Harold Jennings,"11:50 AM - 01:05 PM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 348 K 
4 cr 
CRN 30176",Abnormal Psychology,George-Harold Jennings,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM R - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,12,12,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 350L JT 
2 cr 
CRN 30179","Lab in Psychology: Models of Addiction
CLA-Writing Intensive",Graham Cousens,01:15 PM - 04:15 PM W,HSC S105,16,16,0,0,"Pre-reqs: PSYC 211 OR PSYC 14X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 351 E 
4 cr 
CRN 30177",Learning and Behavior,Graham Cousens,"10:25 AM - 11:40 AM WF
 12:30 PM - 03:30 PM F - Final Exam","HSC S106
 HSC S106 - Final Exam",24,24,0,3,"Pre-reqs: (PSYC 211 OR PSYC 14X ) OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 353 D 
4 cr 
CRN 30181",Cognition,Patrick Dolan,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,25,-1,1,"Pre-reqs: PSYC 211 OR NEUR 210 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 360 G 
1 cr 
CRN 30182",Psychology Seminar: Critiquing the Mass Marketing of Psychology,Jill Cermele,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM M - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,14,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 360 G 
4 cr 
CRN 30182",Psychology Seminar: Critiquing the Mass Marketing of Psychology,Jill Cermele,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM M - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,14,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 360 P 
1 cr 
CRN 30183",Psychology Seminar: Psychology and the Law,Gregory Morgan,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,15,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 360 P 
4 cr 
CRN 30183",Psychology Seminar: Psychology and the Law,Gregory Morgan,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","HSC S3B
 HSC S3B - Final Exam",14,15,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 370 F 
1 cr 
CRN 30184",Advanced Topics in Psychology: Atypical Development,Hilary Kalagher,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 370 F 
4 cr 
CRN 30184",Advanced Topics in Psychology: Atypical Development,Hilary Kalagher,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S3A
 HSC S3A - Final Exam",24,24,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 375 KZ 
2 cr 
CRN 30185","Community-Based Learning in Psychology
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Hilary Kalagher,"01:15 PM - 03:55 PM T
 07:30 PM - 10:30 PM T - Final Exam","HSC S3B
 HSC S3B - Final Exam",12,12,0,2,"Pre-reqs: 
Co-Reqs: PSYC 375L 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 375 KZ 
4 cr 
CRN 30185","Community-Based Learning in Psychology
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Hilary Kalagher,"01:15 PM - 03:55 PM T
 07:30 PM - 10:30 PM T - Final Exam","HSC S3B
 HSC S3B - Final Exam",12,12,0,2,"Pre-reqs: 
Co-Reqs: PSYC 375L 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam: Y"
"PSYC 375L CE1 
0 cr 
CRN 30186",Community-Based Learning in Psychology Laboratory,Hilary Kalagher,09:10 AM - 11:40 AM W,BC 18,6,6,0,2,"Pre-reqs: 
Co-Reqs: PSYC 375 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 375L CE2 
0 cr 
CRN 30190",Community-Based Learning in Psychology Laboratory,Hilary Kalagher,09:10 AM - 11:40 AM F,BC 18,6,6,0,0,"Pre-reqs: 
Co-Reqs: PSYC 375 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X 
1 cr 
CRN 30806",Directed Research in Psychology,Hilary Kalagher,-,,4,4,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X1 
1 cr 
CRN 30824",Directed Research in Psychology,Graham Cousens,-,,5,2,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X2 
1 cr 
CRN 30877",Directed Research in Psychology,Christopher Medvecky,-,,3,3,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X3 
1 cr 
CRN 30899",Directed Research in Psychology,Christopher Medvecky,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 394 X4 
1 cr 
CRN 30917",Directed Research in Psychology,Gregory Morgan,-,,5,5,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 396 X 
1 cr 
CRN 30875","Cognitive Processes of the Elderly Consumer
CLA-Capstone",Patrick Dolan,-,,2,1,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 J 
2 cr 
CRN 30198","Capstone Experience in Psychology
CLA-Capstone",Graham Cousens,"01:15 PM - 02:30 PM M
 08:30 AM - 11:30 AM W - Final Exam","HSC S3A
 HSC S3A - Final Exam",19,19,0,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 400 T 
2 cr 
CRN 30199","Capstone Experience in Psychology
CLA-Capstone",Graham Cousens,"02:40 PM - 03:55 PM M
 07:30 PM - 10:30 PM F - Final Exam","HSC S3A
 HSC S3A - Final Exam",20,13,7,0,"Pre-reqs: PSYC 101 OR PSYC 3X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSYC 411 X 
4 cr 
CRN 30756","Specialized Honors II: Identifying Items Through Touch
CLA-Capstone
CLA-Writing Intensive",Hilary Kalagher,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"REL 101 F 
4 cr 
CRN 30472","Introduction to World Religions
CLA-Breadth/Humanities
CLA-Diversity International
CLA-Diversity US",Karen Pechilis,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","LC 28
 LC 28 - Final Exam",52,51,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"REL 203 X 
4 cr 
CRN 30964","Intermediate Topics in Religion: International
CLA-Breadth/Humanities
CLA-Diversity International",Christopher Boesel,-,,10,10,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: TPHL 630 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 210 X 
2 cr 
CRN 30892","Writing in the Major
CLA-Writing in the Major",Darrell Cole,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 212 K 
4 cr 
CRN 30623","Social Ethics
CLA-Breadth/Humanities",Darrell Cole,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 217
 BC 217 - Final Exam",30,11,19,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 214 F 
4 cr 
CRN 30474","Business Ethics
CLA-Breadth/Humanities",Darrell Cole,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","LC 30
 LC 30 - Final Exam",42,42,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"REL 214 P 
4 cr 
CRN 30822","Business Ethics
CLA-Breadth/Humanities",Darrell Cole,"07:00 PM - 09:30 PM M
 12:30 PM - 03:30 PM S - Final Exam","BC 21
 BC 21 - Final Exam",25,24,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 239H EG 
4 cr 
CRN 30646","HONORS: Shakespeare's England: Religion & Society & Printing
CLA-Baldwin Honors
CLA-Breadth/Interdisciplinary
CLA-Diversity International",Louis Hamilton,"10:25 AM - 11:40 AM WF
 12:30 PM - 03:30 PM F - Final Exam","ARC 201
 ARC 201 - Final Exam",18,16,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 264 K 
4 cr 
CRN 30482","Topics in Asian Religions: Shaping America - Asia Comes to the U.S.
CLA-Breadth/Interdisciplinary
CLA-Diversity International",Karen Pechilis,"01:15 PM - 02:30 PM TR
 04:00 PM - 07:00 PM R - Final Exam","SEM 116
 SEM 116 - Final Exam",12,6,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"REL 270 M 
4 cr 
CRN 30476","East Asia: Tradition and Today
CLA-Breadth/Humanities
CLA-Diversity International",Karen Pechilis,"04:00 PM - 06:30 PM T
 04:00 PM - 07:00 PM T","SEM 109
 SEM 109",20,17,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARGS 833 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"REL 270 M 
4 cr 
CRN 30476","Hist&Culture of East Asia
CLA-Breadth/Humanities
CLA-Diversity International",Karen Pechilis,"04:00 PM - 06:30 PM T
 04:00 PM - 07:00 PM T","SEM 109
 SEM 109",20,17,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARGS 833 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"REL 270 M 
4 cr 
CRN 30476","Religion and Culture: China &
CLA-Breadth/Humanities
CLA-Diversity International",Karen Pechilis,"04:00 PM - 06:30 PM T
 04:00 PM - 07:00 PM T","SEM 109
 SEM 109",20,17,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARGS 833 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"REL 320 J 
4 cr 
CRN 30477","Seminar in Jewish Studies: The Kabbalah from Moses to Maddona
CLA-Breadth/Humanities",Allan Nadler,01:15 PM - 02:30 PM MW,LC 30,20,7,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: JWST 320 - J 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"REL 390 X 
2 cr 
CRN 30967","Seminar in the Study of Religion: BBST 675 - The Synoptic Gospels
CLA-Breadth/Humanities",Todd Penner,04:00 PM - 06:30 PM T,SEM 116,15,10,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BBST 675 - M 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 390 X1 
2 cr 
CRN 30968","Seminar in the Study of Religion: TPHL 501 Systematic Theology
CLA-Breadth/Humanities",Christopher Boesel,08:55 AM - 11:10 AM R,,25,23,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: TPHL 501 - ACE 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 400 X 
2 cr 
CRN 30826","Capstone in Comparative Religion
CLA-Writing Intensive",Darrell Cole,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"REL 400 X2 
2 cr 
CRN 30988","Capstone Independent Study in Comparative Religion
CLA-Writing Intensive",Darrell Cole,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"RUSS 102 J 
4 cr 
CRN 30088",Fundamentals of Oral and Written Russian II,Carol Ueland,"01:15 PM - 02:20 PM MWF
 04:00 PM - 07:00 PM F - Final Exam","HSC S305
 HSC S305 - Final Exam",15,5,10,0,"Pre-reqs: (RUSS 101 OR RUSS 1X ) OR (RUSS 103 (MAY BE TAKEN CONCURRENTLY) OR RUSS 3X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"RUSS 104 E 
2 cr 
CRN 30089",Basic Russian Conversation II,Carol Ueland,"10:25 AM - 11:10 AM MW
 12:30 PM - 03:30 PM F - Final Exam","BC 13A
 BC 13A - Final Exam",15,3,12,0,"Pre-reqs: (RUSS 101 OR RUSS 1X ) OR (RUSS 103 OR RUSS 3X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
"RUSS 200 X 
2 cr 
CRN 30851",Ind Study: Russian,Carol Ueland,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 300 X 
2 cr 
CRN 30091",Ind. Study: Russian,Carol Ueland,-,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"RUSS 350 L 
4 cr 
CRN 30092","Banned Books: Russian Literature and Censorship
CLA-Breadth/Humanities
CLA-Writing Intensive",Carol Ueland,04:00 PM - 06:30 PM W,BC 216,20,13,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARGS 863 - L 
Approval Type: 
Part of Term: Full Term 
Final Exam: Y"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"SOC 101 F 
4 cr 
CRN 30287","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Christopher Andrews,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 120
 BC 120 - Final Exam",30,30,0,9,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 G 
4 cr 
CRN 30285","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Scott Bonn,11:50 AM - 01:05 PM WF,BC 218,30,30,0,5,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 J 
4 cr 
CRN 30288","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Kesha Moore,"01:15 PM - 03:45 PM M
 08:30 AM - 11:30 AM W - Final Exam","BC 218
 BC 218 - Final Exam",30,22,8,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 101 R 
4 cr 
CRN 30286","Introduction to Sociology
CLA-Breadth/Social Science
CLA-Diversity US",Eric Friedman,"07:00 PM - 09:30 PM W
 12:30 PM - 03:30 PM W - Final Exam","BC 218
 BC 218 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 202 L 
4 cr 
CRN 30289","Sociology of Inequality
CLA-Diversity US",Roxanne Friedenfels,"04:30 PM - 05:45 PM MW
 07:30 PM - 10:30 PM M - Final Exam","BC 202
 BC 202 - Final Exam",25,13,12,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 210 T 
4 cr 
CRN 30290","Sociological Research Methods
CLA-Quantitative
CLA-Writing in the Major",Scott Bonn,02:40 PM - 03:55 PM TR,BC 218,20,9,11,0,"Pre-reqs: (MATH 117 OR MATH 3X ) AND (SOC 101 OR SOC 1X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 217 D 
4 cr 
CRN 30294",The Sociology of Management,Jonathan Reader,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","LC 28
 LC 28 - Final Exam",25,33,-8,4,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 226 F 
4 cr 
CRN 30316","Sociology of Race and Ethnicity
CLA-Diversity US
CLA-Writing Intensive",Kesha Moore,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 216
 BC 216 - Final Exam",20,17,3,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 227 E 
4 cr 
CRN 30291",Sociology of Families,Caitlin Killian,"10:25 AM - 11:40 AM WF
 12:30 PM - 03:30 PM F - Final Exam","BC 203
 BC 203 - Final Exam",20,17,3,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 229 K 
4 cr 
CRN 30293","The Sociology of Aging
CLA-Diversity US",Roxanne Friedenfels,"01:15 PM - 03:45 PM T
 04:00 PM - 07:00 PM R - Final Exam","BC 203
 SEM 205 - Final Exam",24,15,9,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 249 T 
4 cr 
CRN 30292",Sociology of Work,Christopher Andrews,"02:40 PM - 03:55 PM WF
 07:30 PM - 10:30 PM F - Final Exam","BC 21
 BC 21 - Final Exam",30,25,5,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 250 K 
4 cr 
CRN 30296","Sociology of Childhood and Youth
CLA-Diversity US",Susan Rosenbloom,"01:15 PM - 03:45 PM R
 07:30 PM - 10:30 PM T - Final Exam","BC 204
 BC 204 - Final Exam",25,12,13,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 290 E 
4 cr 
CRN 30318","Contemporary Issues in Society: Urban Spaces, Urban Places
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Kesha Moore,"10:25 AM - 12:25 PM MW
 12:30 PM - 03:30 PM F - Final Exam","SEM 214
 SEM 214 - Final Exam",14,7,7,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: DANC 250 - E; DANC 350 - E; SOC 390 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 300 0 
2 cr 
CRN 30998",Influences of American Drug Law,Scott Bonn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: 2nd Half Session 
Final Exam:"
"SOC 307 T 
4 cr 
CRN 30317",Criminology,Scott Bonn,02:40 PM - 03:55 PM WF,BC 218,35,26,9,0,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 311 J 
4 cr 
CRN 30320",Sociology of Health and Illness,Jonathan Reader,"11:50 AM - 01:05 PM MW
 04:00 PM - 07:00 PM F - Final Exam","HSC S244
 BC 215 - Final Exam",25,29,-4,3,"Pre-reqs: SOC 101 OR SOC 1X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"SOC 318H FK 
4 cr 
CRN 30647","HONORS: Sociology of Education
CLA-Baldwin Honors
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Susan Rosenbloom,"11:40 AM - 01:40 PM T
 12:30 PM - 03:30 PM R - Final Exam","SEM 109
 SEM 109 - Final Exam",15,12,3,0,"Pre-reqs: 
Co-Reqs: SOC 318HL 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 318HL FK1 
0 cr 
CRN 30648","HONORS: Soc of Education Lab
CLA-Baldwin Honors",Susan Rosenbloom,-,,15,12,3,0,"Pre-reqs: 
Co-Reqs: SOC 318H 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"SOC 390 E 
4 cr 
CRN 30319","Contemporary Issues in Society: Urban Spaces, Urban Places
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Kesha Moore,"10:25 AM - 12:25 PM MW
 12:30 PM - 03:30 PM F - Final Exam","SEM 214
 SEM 214 - Final Exam",14,7,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: DANC 250 - E; DANC 350 - E; SOC 290 - E 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
